,userId,productId,rating,comment,sentiment,consistency
526,1983216,147920903,5,chưa đọc,neg,Invalid
527,1993725,3608623,5,"Thay nếp nghĩ, thói quen, cách sống sẽ Đổi cuộc đời. #sách tinh hoa",neg,Invalid
528,1993725,10005245,5,Đổi góc nhìn hiểu nửa thế giới. :),neg,Invalid
529,1998855,4080373,5,sách đóng gói kỹ. Có điều lần này Tiki giao hàng hơi lâu. trước đây khoảng 3 ngày là muộn lắm rồi. giờ đợi cả tuần mới có. T.T,neg,Invalid
530,2003138,189643105,4,"Mong Tiki có thể update giờ sale cụ thể của sách chứ mình mua xong mấy tiếng sau giá nó giảm :) Anyway giao hàng đúng hẹn, sách được bọc kĩ hơn trước, ít bị lỗi bìa sách, nên chỉ trừ bớt 1 sao cho cả dịch vụ nha",neg,Invalid
531,2003138,273844978,5,"Nghe quảng cáo trên mạng nên mua thử quyển này, may mà lần này Tiki gói hàng kĩ hơn, bìa sách đỡ bị hư hao hơn những lần trước.",neg,Invalid
532,2011814,48613094,5,"Một cuốn sách mà nếu bạn chạm ánh mắt vào, bạn sẽ không thể không cầm lên. Và nó khiến bạn không những phải có nó, mà còn phải có tất cả những quyển mà nó nhắc đến.",neg,Invalid
533,2011814,77323488,5,"Hóa ra tự trò chuyện với bản thân, lắng nghe chính mình  lại có tâc dụng lớn như vậy!",neg,Invalid
534,2011814,72935828,5,"Tiếng nói của những nhà giái tâm huyết, rất cần đc lắng nghe.",neg,Invalid
535,2017174,57325187,5,👍,neg,Invalid
536,2017174,74021317,5,👍,neg,Invalid
537,2017174,7833728,5,👍,neg,Invalid
538,2017174,50322710,5,👍,neg,Invalid
539,2017174,45663008,5,👍,neg,Invalid
540,2017174,52789367,5,👍,neg,Invalid
541,2017689,271379451,5,"Một cuốn sách hay, mặc dù nó cũ rồi, nhưng giá trị của nó chưa bao giờ cũ. Mình khuyên các bạn nếu có điều kiện nên đọc nó một lần trong đời.",neg,Invalid
542,2020835,82996522,5,Hiểu cách TBCN vận hành. Tác phẩm rất hữu ích,neg,Invalid
543,2025548,35740871,5,hai muoi lam từ hai muoi lam từ hai muoi lam từ hai muoi lam lam hai muoi lam từ hai muoi lam từ hai muoi lam từ hai muoi lam lam hai muoi lam từ hai muoi lam từ hai muoi lam từ hai muoi lam lam,neg,Invalid
544,2048987,263980370,5,"Sách in đẹp, kiến thức mới mẻ, thú vị. 
Giá cả rất hợp lý.
Giao hàng hơi trễ. Shipper nhiệt tình, vui vẻ.",neg,Invalid
545,2052582,42230121,5,"Hôm nay, tôi vừa mới đọc xong quyển sách này. Nội dung rất hay có thể giúp tôi hiểu rõ hơn về tâm tính của mình. Quyển sách đã được viết hơn 10 năm mà bây giờ tôi mới có duyên đọc. 

Cám ơn thầy Minh Niệm và Tiki.",neg,Invalid
546,2065541,270734386,5,"Dành cho các nhà đam mê khoa học, Stephen Hawking is great.",neg,Invalid
547,2065541,13624088,5,"Mình mua cả 2 cuốn của tác giả, rất thích cái tiêu đề, sẽ đọc để review cho các bạn sau.",neg,Invalid
548,2065541,1681473,5,"Thomas Friedman nghiên cứu về môi trường, một chủ đề lớn.",neg,Invalid
549,2065541,1702825,5,"Mỏng, khô, nhưng cực kỳ truyền cảm, gây ra nhiều nỗi nhức nhối.",neg,Invalid
550,2066347,75953557,5,Mua về truocs rồi xem dần,neg,Invalid
551,2084060,111537689,5,Chưa đọc nma bọc sách cẩn thận và giao rất nhanhhh,neg,Invalid
552,2084060,74021317,5,Chưa đọc mà quyển này ko dc bọc cẩn thận như những quyển khác nên góc sách hơn mops tí mà ko sao,neg,Invalid
553,2090974,111582631,5,"""Cái dũng của thánh nhân chính là sự điềm đạm"". Những tri thức của tác giả được truyền tải ở giữa thế kỉ 20 nhưng vẫn còn phù hợp đến hiện tại.",neg,Invalid
554,2097970,3954355,4,I,neg,Invalid
555,2100923,19274771,4,Theo mình đánh giá thì cuốn này là lần đầu mình đọc tác giả này. Ai mới đọc lần đầu với tác giả này thì cuốn này tham khảo được; thêm cuốn Vụ án sân gofl nữa.,neg,Invalid
556,2105817,276159903,4,Sao lần này Tiki không để hộp vậy. Móp hết cả rồi.,neg,Invalid
557,2110875,94173458,5,"Bất cứ ai cũng nên đọc, mua để làm quà nhiều dịp rồi ❤️",neg,Invalid
558,2112899,10405966,4,"Cá nhân mình thấy nội dung sách viết lan man, khó hiểu vì mình cũng chỉ là newbie. Sách sắp xếp ẩn chính không theo hành trình của chàng khờ mà theo các phân định riêng của bài, gây cực kỳ khó hiểu và khó nhớ. 
Cách dạy các phương pháp trải bài cũng khó hiểu, ngôn ngữ khó tiếp cận, giải thích mơ hồ, đôi khi mình cũng cố gắng thực hành một trải bài theo hướng dẫn nhưng phải bỏ ngang vì chả hiểu nổi câu hỏi là gì. 
Cách tiếp cận các là hoàng gia cũng gây khó hiểu, lú lẫn luôn vì chỉ giải thích sơ, muốn hiểu phải học thêm tài liệu ngoài. 
Cũng không có hình ảnh minh hoạ cho lá bài, học tới đây thì tự lục tìm hình ảnh của lá đó. 

Cực kỳ k rcm quyển này và hối hận khi đã học theo",neg,Invalid
559,2122431,3608625,5,"Ùi, sách hay quá luôn ạ. M đọc khá nhiều sách về đồu tư, đa phần các cuốn đều đi ngược vs cuốn này. Đọc xong thấy góc nhìn đa khía cạnh hơn hẳn... dù k mong chiến thắng đc thị trường, nhưng mong m đủ kiến thức để hạn chế đc việc mất tiền oan. Cố lên tôi và các bạn trẻ.!!!",neg,Invalid
560,2124011,8885995,1,Gói hàng quá ẩu rất ko hài lòng,pos,Invalid
561,2130954,48481763,5,"không chỉnh được * đánh giá
cân nhắc khi mua, nội dung tri thức ít, chủ yếu thấy tác giả công kích những người khác (quan điểm cá nhân)",neg,Invalid
562,2130954,171556602,5,"Không nên mua, sách này tổng hợp của tác giả khác, tài liệu tham khảo 50 trang thật bó tay.",neg,Invalid
563,2154394,17336364,5,Những lời đánh giá sau sách khá chính xác về độ xuất sắc của quyển này. Là cuốn đầu tiên của tác giả và chắc chắn sẽ còn tìm đọc thêm. Đề cử mạnh!,neg,Invalid
564,2160726,74021317,5,"Cũng hơi cuốn, mà kết buồn quá hicccc 😞",neg,Invalid
565,2168824,157240665,5,tiki giao hàng siêu nhanh. Sách phát hành chủ nhật mà thứ 2 đã giao hàng thành công rồi,neg,Invalid
566,2180430,1565657,5,Cuốn sách giản dị và truyền cảm hứng về 1 người đàn ông đầy bản lĩnh Howard Schultz,neg,Invalid
567,2194401,8886007,5,"Rất hay, lôi cuốn; nhưng tác phẩm Người đua diều vẫn để lại nhiều kỷ niệm hơn hẳn.",neg,Invalid
568,2194401,13446508,5,"Cuốn sách gồm những câu chuyện ngắn, tựu chung đều buồn.",neg,Invalid
569,2214173,67991610,5,ứng dụng thực tế,neg,Invalid
570,2215841,50322710,5,"cuốn sách viết về mặt trái của quyền lực, đấu đá, tranh giành. Mình thấy cuốn này viết rất hay. nên đọc",neg,Invalid
571,2225441,8885995,5,G,neg,Invalid
572,2228506,52789367,5,Giao hàng đúng lịch. Sản phẩm đóng gói kỹ càng. Sẽ tiếp tục ủng hộ tiki.,neg,Invalid
573,2236891,153045603,5,👍🏻,neg,Invalid
574,2241065,24951095,5,Tớ mua lại lần thứ 4 quyển sách này rồi đơn giản tớ tặng cho bạn bè. Chú Nguyễn Nhật Ánh thì gắn liền với thế hệ đọc giả 8x và 9x rồi.,neg,Invalid
575,4639907,74021317,5,"giao hàng nhanh. đóng gói cẩn thận. tiki chưa khi nào làm thất vọng vụ đóng gói
còn nội dung của sách thì đợi đọc xong review sau ạ",neg,Invalid
576,4786450,72308265,4,"1 cuốn tiểu thuyết nhẹ nhàng bình dị, quá khứ hiện tại đan xen_ đáng để đọc và chiêm nghiệm
Trừ nhẹ 1 sao vì sách đã quá cũ (bìa sách bj bạc màu) và phần gáy và viền bị nhàu, gãy (bọc sách bằng decal cx ko chữa đc luôn)",neg,Invalid
577,4786450,8885995,4,"Nội dung rất hay! 
Giao hàng đúng hẹn
Đóng gói quá tệ!",neg,Invalid
578,5086239,273819808,5,Sách đẹpp,neg,Invalid
579,5088334,52789367,5,Aaa,neg,Invalid
580,5088334,275243138,5,Aaa,neg,Invalid
581,5095022,72308265,5,"Buồn, đau đớn nhưng đẹp đẽ!",neg,Invalid
582,5121796,57762732,4,"Vấn đề của mình là sách lưu kho lâu, nên hình thức hơi cũ và mép bị quăn gây khó chịu . Còn nội dung sách rất hứa hẹn, tích tiki xu từ lâu, ngắm ngía mãi mới mua",neg,Invalid
583,5126221,170708219,5,Mua xong nhận tới tay cái giảm sốc 60%. Sốc thật luôn. Kkk,neg,Invalid
584,5143716,573648,4,"Sản phẩm giao từ hà nội mà shop chỉ bọc cái bao thôi ko phải để trong hộp nên nó bị mớp, sách cũng ko bọc màng co, sách có 1 cuốn bị dính dơ mà bôi ko được nữa",neg,Invalid
585,5147548,24951095,5,Được tặng kèm khi mua Những con chim biếc,neg,Invalid
586,5152647,42230121,5,"TKi giao hàng 2h siêu đỉnh, đki titinow rẻ mà tiết kiệm phí giao hàng",neg,Invalid
587,5152647,274175495,5,"TKi giao hàng 2h siêu đỉnh, đki titinow rẻ mà tiết kiệm phí giao hàng",neg,Invalid
588,5153412,72459686,4,Sách có hơi bẩn. nhưng cũng tạm.,neg,Invalid
589,5155604,106863963,4,lí do mình cho 4 sao vì sách nhận về không được bọc cẩn thận chứ không vì nội dung sách.,neg,Invalid
590,5157618,7982628,5,"Sách còn mới toanh, đóng gói kỹ.",neg,Invalid
591,5157618,750578,5,quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn quá trời ngonnnnn mhgjhgmhgmhgmgmhgjhg,neg,Invalid
592,5161370,9948009,5,"SÁCH CỰC HAY, ĐỌC CÙNG CUỐN DÁM BỊ GHÉT NỮA MỚI ĐỦ BỘ  !!!",neg,Invalid
593,5162366,87959748,5,nx xn,neg,Invalid
594,5162366,140416370,5,bx kd,neg,Invalid
595,5164947,229714486,4,Nội dung khá khó hiểu. Cần đọc vài lần chăng,neg,Invalid
596,5164947,53728878,5,Nội dung cực kì hưu ích cho ai muốn chạy deadline,neg,Invalid
597,5169835,189940673,4,Một cuốn sách nên đọc !!!,neg,Invalid
598,5169835,251928260,5,Thêm một niềm tự hào dân tộc :),neg,Invalid
599,5169835,136143567,4,"Sách không được bọn cẩn thận, khâu vận chuyển hơi ẩu",neg,Invalid
600,5169835,274458341,4,"Sách thú vị !!!
Đóng gói tệ :(",neg,Invalid
601,5169835,59262880,4,Có thể bạn sẽ thấy quyển sách này được tái bản nhiều lần nữa :),neg,Invalid
602,5171792,187827003,4,Mình chưa từng đọc sách của thầy Thích Nhất Hạnh và đây là cuốn đầu tiên mình mua. Mấy chương đầu mình đọc thấy khá là khó hiểu @.@,neg,Invalid
603,5177151,69764541,5,"Mình đọc sơ qua và thấy rất hay. Do mình thích TLH nữa nên là perfect. À, mình có viết 1 bài review về sách này trên IG của mình: liguang.246",neg,Invalid
604,5177151,78598381,5,"Bọc sách rất kĩ càng, không bị cong mép sách. Vote 5 sao.",neg,Invalid
605,5180698,7718737,5,"Giống như tên sách ,tác giả giúp ta có 1 cách tư duy rõ ràng ,logic .Không mắc phải lỗi sai tư duy chung chung mà con người thường mắc phải .Đơn cử như chuyện start-up để trở nên giàu có thực tế thì thành phần đó chỉ là số ít % trong nghĩa địa của những ng thất bại",neg,Invalid
606,5181540,40933971,5,"Tiki giao hàng đúng hẹn. Sách có nội dung hay, là trải nghiệm cả đời của tác giả.",neg,Invalid
607,5189248,69764541,5,cuốn sách làm  mình đọc lại nhiều lần. cung cấp kiến thức cần thiết cho cuộc sống.,neg,Invalid
608,5189248,19274771,5,đây là quyển hay nhất của tác giả mạch truyện đi sâu vào vẫn đề khôn lan man như quyển trước,neg,Invalid
609,5195096,76388962,5,Nzkso,neg,Invalid
610,5195096,3954355,5,Mallsos,neg,Invalid
611,5195096,54614797,5,Dkdkkd,neg,Invalid
612,5195251,72459686,4,"cuốn này hay và chuẩn về mọi mặt nhưng có 1 vài chỗ nhỏ dịch chưa chuẩn nên đọc hơi khó hiểu 1 chút, nhưng dù sao cũng cảm ơn nhà xuất bản",neg,Invalid
613,5195693,90056907,5,"nội dung hơi khó tiếp thu, sẽ phù hợp với bạn nào làm khởi nghiệp về ngành công nghệ, phần mềm",neg,Invalid
614,5219625,147920903,5,Mình đọc câu cú nó cứ sao sao á.,neg,Invalid
615,5235117,7982628,5,"Chất lượng in tốt, vẫn còn seal, Tiki Trading chưa bao giờ làm mình thất vọng. Thật buồn vì Tiki không phổ biến như ***.",neg,Invalid
616,5235224,3304875,5,nice,neg,Invalid
617,5242266,73787185,5,"sách đóng gố cẩn thận, nội dung hấp dẫn về địa chính trị, rất đáng để đọc",neg,Invalid
618,5242266,66619715,5,"sách đóng gói cẩn thậm, nội dung thú vị",neg,Invalid
619,5243597,109017985,5,Tẹt vời,neg,Invalid
620,5247784,101782486,5,okla,neg,Invalid
621,5255318,184070221,5,Hayyy,neg,Invalid
622,5264168,24951095,5,"lối biết khá hấp dẫn, văn phong lạ mắt, từ ngữ khá điêu luyện",neg,Invalid
623,5277307,275909699,5,hi,neg,Invalid
624,5284433,73207240,4,một số trang sách bị bong ra,neg,Invalid
625,5307849,94173458,5,좋아합니다!,neg,Invalid
626,5318248,57762732,5,"sách dày và đẹp không có lỗi gì cả, sách bọc nilong cẩn thận, thấy mn nói cuốn này đọc khó nhưng vẫn mua về sau này nghiền ngẫm sau hihi",neg,Invalid
627,5318619,105794407,5,Sách vẫn còn màng co bọc ngoài và được đóng gói cẩn thận nên nhận được sách nguyên vẹn. Sach bìa mềm. Chưa đọc nên chưa comment về nội dung được.,neg,Invalid
628,5318619,138934620,5,Sách còn nguyên màng co bọc ngoài. Chưa bóc ra nên chưa biết nội dung thế nào,neg,Invalid
629,5318619,216090625,5,Nhận được sách nguyên vẹn còn màngnilon bọc ngoài. Tôi vẫn đang tìm cuốn này thì may sao lại thấy có trên tiki nên đặt hàng luôn và chưa đầy 01 ngày tôi đã nhận được sách. Rất cảm ơn tiki.,neg,Invalid
630,5328753,52788072,5,😍😍😍,neg,Invalid
631,5329208,69764541,5,Tôdt,neg,Invalid
632,5334790,54614797,5,"Tiêu đề hay, mình chưa đọc nên chưa review được",neg,Invalid
633,5339166,3304875,5,"Sách mình nhận hơi bị cong bìa phía sau một chút. Chữ in sắc nét, giấy mịn",neg,Invalid
634,5339166,3954355,5,Sách healing lắm. Mình đọc tí là đã đọc hết nửa cuốn rồi,neg,Invalid
635,5346939,4780917,5,giá ổn.chất lượng sách,neg,Invalid
636,5354344,13446508,5,"Sách hay, màu giấy vàng kiểu cũ cũ cơ mà thích màu giấy hiện đại hơn:)) tiki ship nhanh.",neg,Invalid
637,5357784,52789367,5,Cuốn sách có đề cập đến luật hấp dẫn. Mỗi trang sách đều chứa những triết lý sâu xa qua những đoạn hội thoại giữa Santiago vs vị vua hay nhà giả kim,neg,Invalid
638,5362631,201845361,5,Sách có vẻ rất hay nhưng nếu in bìa cứng sẽ giá trị hơn,neg,Invalid
639,5362631,204806201,5,Chờ mãi mới ra tập 5,neg,Invalid
640,5363251,3639597,5,Best book,neg,Invalid
641,5369027,9948009,4,Bìa sách còn khá nguyên vẹn nhưng bẩn và gáy sách hơi bong tróc và nát.,neg,Invalid
642,5381008,69764541,4,Đóng gói kỹ càng và chất lượng. Mới nhận sách ngày 23/06/2022,neg,Invalid
643,5381028,273819808,5,Tiki đóng gói sách chắn chắn và giao đủ sản phẩm đã đặt,neg,Invalid
644,5381028,187827003,5,Shop đóng gói sản phẩm chắc chắn và giao đúng mẫu đặt. Vận chuyển đúng như dự kiến,neg,Invalid
645,5381028,276091633,5,Đóng gói sản phẩm chắc chắn,neg,Invalid
646,5381028,204806201,5,Tiki đóng gói sách chắn chắn và giao đủ sản phẩm đã đặt,neg,Invalid
647,5398145,7982628,5,Sách đóng gói cẩn thận,neg,Invalid
648,5399042,70844532,5,"Sách bìa cứng dày dạn. Đóng gói cẩn thận. 

Nội dung hấp dẫn và khá trung dung, không nặng giáo điều như nhiều sách sử VN.",neg,Invalid
649,5403221,3639597,5,Rất ưng ý,neg,Invalid
650,5403221,117238177,5,Rất ưng ý,neg,Invalid
651,5403221,10405966,5,Rất ưng ý,neg,Invalid
652,5403221,12377498,5,Rất vừa ý,neg,Invalid
653,5411294,276313958,5,"Một lời kêu gọi và thức tỉnh tới con người về thái độ và hành xử với thiên nhiên vĩ đại. Một sự mời gọi hấp dẫn để trở nên hòa hợp với thiên nhiên, thế giới và qua đó là hòa hợp với chính mình",neg,Invalid
654,5434509,67491398,5,"Bằng tất cả sự chân thành, đây là một cuốn sách tuyệt đỉnh của cụ Osho, khi bạn đọc cuốn sách này, bạn sẽ quên hẳn sự tức giận, kể cả với kẻ thù lớn nhất của bạn. Bạn sẽ từ bi như chưa bao giờ có kiếp sau.",neg,Invalid
655,5434509,3304875,5,Như truyện chính thám,neg,Invalid
656,5437930,9948009,5,sách rấtbhay,neg,Invalid
657,5437930,3639597,5,.,neg,Invalid
658,5438839,72308265,4,Sách rất bụi và bị quăn mép nhiều.,neg,Invalid
659,5444695,8886007,5,"Sách bị nhăn ở các góc nhưng vẫn chấp nhận được, Tiki đóng gói hàng không được cẩn thận cho lắm.",neg,Invalid
660,5444695,4780917,5,"Sách bị nhăn ở các góc nhưng vẫn chấp nhận được, Tiki đóng gói hàng không được cẩn thận cho lắm.",neg,Invalid
661,5444695,17336364,5,Tiki giao hàng trước hẹn!,neg,Invalid
662,5455952,7833728,5,K có bọc nilong bao ngoài nhưng sách vẫn mới và k bị gấp mép. Giao hàng nhanh chóng.,neg,Invalid
663,5466132,10005245,4,"nhìn gáy sách có vết gập, ko biết có phải sách cũ ko? bên trong chất liệu giấy mịn",neg,Invalid
664,5466701,36399672,1,Lại một cuốn nữa mua nhầm khi chỉ xem qua mô tả online. Tác giả cậy vốn liếng hiểu biết của mình nêu nhiều quan điểm “bla bla” và phê phán nhiều đối tượng. Không thuyết phục gì. Đọc xong chắc đem cho ai khác!,pos,Invalid
665,5477955,101782486,5,Mình tìm mua vì trong quyển sách NÓI MỘT CÁCH ĐƠN GIẢN có đề cập đến. Mình tin là sách sẽ có nhiều kiến thức bổ ích.,neg,Invalid
666,5479340,66619715,4,"Cũng tạm tạm. Chất lượng giao hàng, đóng gói chả tiki thì không bàn cãi, mình rất hài lòng.

Nội dung sách cũng bình thường.",neg,Invalid
667,5485023,184466860,5,"Sách mình mới đọc 5 câu chuyện đầu mà thấy hay và thấm lắm, đúng hợp với mình lun, sách đọc từng dòng chữ mà thấy đau nên mua nha",neg,Invalid
668,5485023,52788072,5,Tựa sách nghe khá đặc biệt và cũng được nhiều người mua,neg,Invalid
669,5485647,109017985,4,"Khâu đóng gói chưa tốt, thời tiết mưa bão nên bọc nilong cho sách. Sách đến tay người nhận bị ướt góc, dù shipper đã cố che chắn nhưng mưa bão thì nhà cung cấp nên bọc nilong sách dùm.",neg,Invalid
670,5503687,94173458,5,"không có bọc, bìa hơi bị xộc xệch +bụi",neg,Invalid
671,5505091,91947689,5,Sách bọc gói sạch sẽ,neg,Invalid
672,5505091,94173458,5,Sách bọc sạch sẽ,neg,Invalid
673,5544427,204806201,5,"Nguyên seal
Hên quá không sứt mẻ gì 
Đóng gói hộp giấy gặp bên nào ném ẩu là gãy góc",neg,Invalid
674,5544427,168283405,5,"Nguyên seal
Hên quá không sứt mẻ gì 
Đóng gói hộp giấy gặp bên nào ném ẩu là gãy góc",neg,Invalid
675,5544427,168293266,5,"Nguyên seal
Hên quá không sứt mẻ gì 
Đóng gói hộp giấy gặp bên nào ném ẩu là gãy góc",neg,Invalid
676,5547301,76388962,1,"Giao hàng Tiki 5* ạ. Mình chấm 1* vì nội dung cuốn sách không thể chấp nhận được. Nghe tiêu đề hấp dẫn nên mua. Ai ngờ cả cuốn sách chỉ có một nội dung duy nhất là tác giả yêu phải người không tốt, bỏ rơi tác giả. Nội dung lặp đi lặp lại như vậy. Không đa dạng. Toàn bộ nội dung chỉ là khuyên không vì người không tốt mà không yêu bản thân, không yêu cuộc sống. Tại sao một cuốn sách không hề có nội dung lại có thể được duyệt xuất bản vậy. Trình độ dân trí quá thấp ạ. Lần đầu tiên review chỉ để ai đọc được thì không mua ạ.",pos,Invalid
677,5550333,381234,5,"Nếu bạn đang cần 1 quyển sách viết về ngôn ngữ cơ thể thì quyển này là một lựa chọn không tồi vì giới thiệu khá nhiều và đầy đủ về ngôn ngữ cơ thể với cách viết dễ hiểu, có hình ảnh minh họa phù hợp cho cả những bạn mới tìm hiểu.",neg,Invalid
678,5553693,4780917,4,"Tiki giao hàng nhanh, mặc dù sách được đóng gói cẩn thận nhưng trong số sách mình nhận được vẫn có 2 quyển bị chùn góc chắc là do rơi.",neg,Invalid
679,5564101,109017985,5,"Đọc bánh cuốn kinh khủng, mở mang đầu óc",neg,Invalid
680,5569999,74021317,4,"gáy sách hơi bị rách keo, lần đầu gặp phải khi mua sách tiki. 
truyện nửa đầu k hấp dẫn, nửa sau khá cảm động, và tạo nhiều suy nghĩ sâu sa về việc nuôi dạy một đứa trẻ đặc biệt với những xúc cảm khác biệt.
đáng suy ngẫm.",neg,Invalid
681,5577475,74021317,5,"Sách mới,tiki giao hàng nhanh,với tình hình dịch giao trong vòng hơn 3 ngày tới ngoại tỉnh.sách hay mọi người nên đọc nhé, cuối truyện mình đã khóc, chắc mình nhạy cảm :)))",neg,Invalid
682,5577475,117238177,5,"Sách dày dặn,tuy có vài chổ bẩn nhưng nhìn chung vẫn mới,chất lượng sách tốt,tuy dịch nhưng tiki giao hàng nhanh",neg,Invalid
683,5589004,7718737,5,Mới đặt mà đã nhận được luôn rồi hehe,neg,Invalid
684,5589004,52584834,5,Mới đặt mà đã nhận được luôn rồi hehe,neg,Invalid
685,5595550,598974,5,tot,neg,Invalid
686,5595550,168293266,5,tot,neg,Invalid
687,5595550,168283405,5,tot,neg,Invalid
688,5602054,273819808,5,Sách để đầu giường@@,neg,Invalid
689,5609200,6807847,5,"Giao hàng rất nhanh. Sách được bao ni lông rất sạch và mới, còn được tặng kèm phong bì.",neg,Invalid
690,5614705,69764541,5,Khá mỏng và tương đối hay.,neg,Invalid
691,5617678,72459686,5,"bề mặt sách hơi dính bẩn, cảm giác có chút cũ nhưng không đáng kể, nội dung thì tuyệt vời nha, cung cấp kiến thức bao quát cơ bản và trình bày dễ hiểu",neg,Invalid
692,5623671,56609155,5,giao hàng đúng hẹn,neg,Invalid
693,5649153,270734386,4,"sách đã in vào năm 2018, từ khá lâu",neg,Invalid
694,5649153,52789367,1,"Sách có một chút hư hỏng do vận chuyển, shipper ko thân thiện. nếu đc cho 0 sao",pos,Invalid
695,5649153,57325187,5,.,neg,Invalid
696,5652979,62373313,4,"- Nội dung hay
- Hình thức: 2 trang đều in sai cùng với nội dung ""ứng phó với nguyên tắc bằng chứng xã hội""",neg,Invalid
697,5652979,3304875,5,"- Cuốn này không mang yếu tố trinh thám mà mang yếu tố kỳ ảo nhé , dòng thời gian trong tác phẩm được bác Keigo viết cực kỳ mạch lạc luôn
- Có cảm giác như mình đang xem truyện doraemon chữ vậy , một trải nghiệm tuyệt vời.",neg,Invalid
698,5652979,140416370,5,"""Tự tạo hạnh phúc qua trải nghiệm dòng chảy"" đây có lẽ là thông điệp mình rút ra sau khi đọc xong cuốn sách này
- Tác giả dẫn nhập bằng việc xem xét lại hạnh phúc, về ý thức rồi sau đó định nghĩa ""dòng chảy"" là gì và điều kiện để đạt được trạng thái đó, cũng như tính 2 mặt của trạng thái(có thể gây nghiện nếu lạm dụng), có một số chương đọc khá là khó hiểu
- Cuốn sách này không thể đọc 1 lần mà nắm được hết, mà đọc xong rồi trải nghiệm,rèn luyện, rồi đọc lại để mà thấm được những gì tác giả đã truyền đạt",neg,Invalid
699,5653504,52805060,5,Được,neg,Invalid
700,5653504,4780917,5,?,neg,Invalid
701,5654050,109017985,5,"Nội dung phải gọi là đỉnh luôn, nhiều cái cảm nhận mà nó đúng tới mức nổi da gà 10 điểm",neg,Invalid
702,5654696,181770296,5,"giao hàng nhanh, đóng gói cẩn thận, sách được bọc thêm 1 lớp bóng kính ở ngoài nhìn rất sạch sẽ, mới nhận chưa đọc nên chưa thể nhận xét nội dung",neg,Invalid
703,5661137,3304875,5,sách bị lõm 1 ít hơi buồn,neg,Invalid
704,5669176,199216988,5,"Sách hay lắm, cuốn này mới ra mà mình mua hơi chậm nên không mua được bản đặc biệt nhưng mà không sao, quan trọng vẫn là nội dung. Sách giúp mình nhìn nhận được nhiều điều hơn trong cuộc sống.",neg,Invalid
705,5672375,75307228,4,"Định mua tặng bạn mình nên đặt lúc chưa sale, nhưng vẫn xướt quá trời quá đất. nên hơi thất vọng",neg,Invalid
706,5672375,207256575,4,"Sách viết vòng vo, lý thuyết quá, đọc hơi buồn ngủ",neg,Invalid
707,5682043,7833728,4,"tiki giao hành nhanh chóng , sách mới 100%",neg,Invalid
708,5693009,598974,5,G,neg,Invalid
709,5693009,52789367,5,G,neg,Invalid
710,5693009,57762732,5,G,neg,Invalid
711,5693009,3608625,5,G,neg,Invalid
712,5693009,82912488,5,G,neg,Invalid
713,5699168,271916321,5,Có tranh minh họa màu và poster gập,neg,Invalid
714,5717776,87389629,5,Là những điều mà mình đang cần update. Thanks,neg,Invalid
715,5736370,24490036,5,❤️,neg,Invalid
716,5748812,13419678,5,Cuốn sách nên đọc ít nhất 1 lần trong đời ❤️,neg,Invalid
717,5758917,54266567,5,Quyển sách hay không cần bàn cãi! Cảm ơn First News và Tiki!,neg,Invalid
718,5802899,12138656,5,"gợi mở góc nhìn, tư duy từ nhiều hướng, cách tiếp cận, đưa ra phương án giải quyết vấn đề. Mình nghĩ ở đây là cách/ phương pháp để tập cho người xem thói quen phân tích và đưa ra lựa chọn. Nội dung, câu từ thù khá khó đọc, nên cần thời gian để thử kết nối với câu chuyện gần gũi hơn.",neg,Invalid
719,5804255,74021317,5,"""Mỗi người đều cần có cây cam ngọt cho riêng mình""",neg,Invalid
720,5804915,24951095,5,.,neg,Invalid
721,5805473,12053550,5,.,neg,Invalid
722,5805473,275332787,1,"đơn hàng yêu cầu có bookcare nhưng Tiki không thực hiện, chất lượng dịch vụ ngày càng đi xuống",pos,Invalid
723,5805473,165956567,5,một giai đoạn lịch sử bi tráng với bài học về hùng tâm tráng khí,neg,Invalid
724,5823584,52789367,5,Một quyển sách rất nên đọc cho mn,neg,Invalid
725,5830020,102887973,5,80/100,neg,Invalid
726,5830020,73787185,5,Địa chính trị là một vấn đề mới,neg,Invalid
727,5830020,17336364,5,Kết giựt ngược (((:,neg,Invalid
728,5831818,147920903,5,"Mình biết tác giả qua những bài trích nhỏ từ trong sách, quyển này là tự truyện, những lời của người con gửi đến mẹ",neg,Invalid
729,5832559,21367457,5,"High recommend

Sách bọc kỹ, ko bị móp méo. Văn phong hơi khó hiểu, nên đọc nhiều lần",neg,Invalid
730,5839996,10383904,5,The best,neg,Invalid
731,5841721,79672197,5,Sách ý nghĩa,neg,Invalid
732,5842414,77982982,5,Đọc xong và còn mới tinh. Mình pass 80k cho bạn nào cần. Combo 2 quyển này là 150k. *** hcm,neg,Invalid
733,5849913,139303869,4,sách trông cũ,neg,Invalid
734,5862596,24403748,4,Bản ko nhũ tên tác giả in lần 3 :(. Hình như có bản có nhũ,neg,Invalid
