ProductID,CustomerID,CustomerName,Rating,Comment
52789367,7355752,Vũ Cường,5,"Đóng gói cẩn thậnnn, giao hàng nhaanhhh, về nội dung chưa đọc nên chưa rv nhg dc nhiều recomend nên rất muốn đọc thửuuuu"
73878873,7355752,Vũ Cường,5,
273819808,7355752,Vũ Cường,5,"Đóng gói cẩn thậnnn, giao hàng nhaanhhh, về nội dung chưa đọc nên chưa rv nhg dc nhiều recomend nên rất muốn đọc thửuuuu"
3304875,7357950,Dương Võ,5,
120219394,7358581,Tran Trung,5,Ok
273819808,7358581,Tran Trung,5,Ok
157240665,7361028,,5,"truyện hay, bìa và bookmark đẹp, giao hàng nhanh, rất thích ạ"
177487151,7361028,,5,"sách hay, bìa đẹp, rất đặc biệt, giao hàng nhanh, rất thích ạ"
72308265,7361511,Đặng Lan Anh,5,
194960730,7361511,Đặng Lan Anh,5,
127844385,7361511,Đặng Lan Anh,5,
53532186,7362192,Nguyễn Quốc Cường,5,
52788072,7363081,,5,
273819808,7363081,,5,
7718737,7363208,Nguyễn Liên,5,
273844978,7363757,Henry Hoang Triet,5,
273819808,7364840,Nguyễn Ngọc Hoa,5,hay
176909221,7366267,Huy Nguyễn,5,"Bản thân là người kén đọc sách._x000D_
Nhưng khi mình đã order thì luôn chọn những cuốn có nội dung hay lôi cuốn có khi tới cả triệu 1 lần order. Mình Q10 gần Tiki Trading nên order 9g00 là giờ nhận được liền dù đã choose phần ""giao tiết kiệm""._x000D_
Sách được bảo vệ tốt, không cấn móp._x000D_
Về nội dung thì như mình nói trên: ""Không gì phải bàn cãi về nội dung ah"""
52789367,7368315,Nguyễn Đình Viễn,5,
140416370,7368547,Quang Huy,5,
174842858,7370522,NGUYỄN KIM PHƯƠNG,5,
274363543,7372768,Thuy Duong,5,nội dung sách rất sâu sắc
10005245,7372768,Thuy Duong,5,
174842858,7372768,Thuy Duong,5,
3954355,7372768,Thuy Duong,5,
74021317,7373635,Pham Thanh Tam,5,"giao hàng rất nhanh 
Anh shipper chuyên nghiệp ^^"
76013378,7374920,Thảo Ly Nguyễn,5,
52789367,7377157,NGUYỄN NGỌC ANH KIỀu,5,
87226756,7377195,Phan Hải Yến,5,Đẹp
52789367,7377195,Phan Hải Yến,5,Đẹp
76013378,7378079,Yuuto Suriki,5,"Sách đẹp, đóng gói cẩn thận.
Tùy vậy do là sách dịch nên một số thông tin cảm giác hơi thiếu tính cập nhật."
48629535,7379825,Thùy Duyên,5,
52788072,7383553,Trần Xuân Đạt,4,
171556602,7383621,Mùi Lê,5,
170708233,7383621,Mùi Lê,5,
85763211,7386219,lê hồng tú,5,Hshdh
52788072,7390122,Phạm Huỳnh Thiên Long,5,
8885995,7390122,Phạm Huỳnh Thiên Long,5,
171556602,7391832,DU XUAN VINH,4,
138107485,7391914,Linh Lém Lĩnh,5,Giao hàng nhanh đúng hẹn nói chung đọc mới rõ được khía cạnh bản chất con người để hỉu hơn
52329763,7392151,Nguyễn Diệu Xuân Mai,5,"sách đóng gói cẩn thận. Mình nhận được sách cảm thấy rất hài lòng. Nội dung thì khỏi bàn, giá trị của một cuốn sách luôn vượt xa số tiền mình bỏ ra. Không thể so sánh được. Cảm ơn Tiki"
3954355,7392422,Thanh Thanh,5,"Một quyển sách đẹp và nội dung hay. Hay là vì phù hợp với mình, chạm đến từng nơi yếu đuối của mình. Quyển sách số 1 đối với mình"
76013378,7392862,Châu Giang,5,sách đẹp
52329763,7393815,Rogue Phạm,5,🌿❤️🌿
74021317,7394153,Thu Phương,5,
54614797,7394153,Thu Phương,5,
3304875,7396286,Trang Hồ,5,"Đây thực sự là một cuốn sách tuyệt vời, dù bạn là ai mình nghĩ cuốn sách này cũng sẽ phù hợp với bạn. _x000D_
Điều kỳ diệu của tiệm tạp hoá Namiya là cuốn sách đầu tiên mình đạt được 2 sự thoả mãn cả về não lẫn trái tim, mình đã cũng cười cùng khóc và cùng đau đầu logic các vấn đề của các nhân vật trong tác phẩm. _x000D_
Ngoài ra, Namiya là người ông tử tế nhất mà mình từng gặp, thật tuyệt vời khi nhờ những trang sách mà mình gặp được 1 người tử tế như vậy. Có lẽ không đi đâu hay làm gì mà mình có được cơ hội đó. Cảm ơn ông Namiya đã xuất hiện trong cuộc đời để cháu biết thế nào là khái niệm tử tế"
85763211,7398113,Bùi Quốc Hưng,5,
48629535,7398649,Văn Đức,5,
271379451,7398933,A Nghea,5,Ok
138107485,7402019,Tuấn,5,
273819808,7403585,Khánh Lâm,5,
74021317,7405861,Nguyễn Anh Thương,5,"Sách đẹp, đoqng gói tốt"
189643105,7406034,Khang Vũ,5,
52584834,7407237,Cam Han Thai,3,"Trước giờ luôn tin tưởng mua sách ở Tiki
Nhưng lần này nhận sách bị rách phần gáy như vậy.
Nhưng vẫn hài lòng về thời gian giao hàng, khá nhanh."
184466860,7407512,Tony Nguyen,5,
178294073,7411972,NGUYỄN THANH HUYỀN,5,
85763211,7411972,NGUYỄN THANH HUYỀN,5,
273819808,7411972,NGUYỄN THANH HUYỀN,5,
74021317,7415725,Hoang N,5,
273819808,7415725,Hoang N,5,
273819808,7417404,Nguyễn Tường Vy,4,Giao hàng nhanh nhưng đóng gói k tốt
77774625,7417404,Nguyễn Tường Vy,4,Giao hàng nhanh nhưng đóng gói k tốt
189643105,7420220,phạm thị ngọc anh,5,
7718737,7421604,Le Nguyen Van Anh,4,
85763211,7423381,Bùi Trung Kiên,5,
168283405,7423818,Trang Ngô,5,"/ Đây là 1 quyển sách khá là thú vị càng đọc càng thấy hấp dẫn vô cùng. Mặc dù mới đọc 2 chương nhưng mình vẫn muốn review 5 sao cho nội dung của sách. 
Đó là cả 1 quá trình lịch sử ghi lại dấu ấn của những con ng đầy tham vọng, thông minh và đặc biệt thật sự rất ấn tượng với gia tộc Rothschild từ Mayer cho tới 5 người con trai. Và gia tộc này có sức ảnh hưởng tới các ngân hàng, chính phủ, hay hoàng gia ở Châu Âu từ năm 1815 trở đi. 
Chắc là sau khi đọc xong phần 1 mua luôn phần 2,3,4 tại mình cũng khá tò mò muốn biết nhiều hơn. 
Đợt này đặt sách trên tiki giao siêu nhanh, sách mới nữa. Mình cũng hay mua sách trên tiki khá là ok lah!"
105483727,7423818,Trang Ngô,5,"/1 cuốn sách kỹ năng khá hay! Mới đầu đọc lời giới thiệu mình cứ tưởng là Những đứa trẻ không có ô phần 2. Nhưng đọc từng chương mình thấy có sự khác biệt. Tác giả nêu ra những câu nói thật ấn tượng của những người nổi tiếng trong lịch sử. 
Lần nào đặt sách ở tiki cũng hơn mong đợi vì sản phẩm quá chất lượng."
273819808,7423818,Trang Ngô,5,
73878873,7423818,Trang Ngô,5,"/ Về nội dung: cuốn sách khá thú vị, ngoài lý thuyết tác giả lấy ví dụ cụ thể và rõ ràng và dễ hiểu cho mỗi loại tư duy, khi đọc cảm thấy ko khô khan tí nào. Những kiến thức khá là có ích. Về bao bìa: sách mới, trang giấy tốt. Mình cảm thấy thích cuốn này. Vote 5++ luôn"
271379451,7423818,Trang Ngô,5,"/ Lý thuyết trò chơi là 1 khái niệm gần đây mình mới biết tới nhưng thật ra thì nó đã ứng dụng trong đời sống cũng từ lâu r. Khi đọc về chủ đề mình học đc nhiều khái niệm mới trong mỗi chương như: trò chơi có tổng bằng không hay khác, điểm cần bằng Nash,..._x000D_
Sản phẩm tốt cả về nội dung và chất lượng giấy. Về giao hàng Tiki now khá ok."
115266692,7423818,Trang Ngô,5,"/ càng đọc càng thấy thích, ko chỉ nói về ám ảnh sợ xã hội mà khi đọc mình còn thấy đc nhiều khía cạnh tâm lý khác liên quan tới chứng bệnh tâm lý này. Thật may mắn khi săn đc cuốn sách này trong đợt tiki sale cuối năm. Shipper thân thiện giao hàng nhanh."
192733741,7426060,Phương Thảo,5,"bản này bìa nhìn đẹp hơn bản cũ, nội dung hay. Rcm nên mua nha mng!!"
114937969,7426060,Phương Thảo,5,
273844978,7433424,Ngụy Nhơn Khiêm,5,
272449818,7433761,Hoàng Châu,2,"Sách quá chung không đáng mua, seêding là chính"
114937969,7439881,Bùi Anh Tú,5,"Cuốn sách xuất sắc, đọc cuốn quá"
194959173,7440899,Khanh Đinh,5,"Bìa đẹp , sách không bị móp méo tuy là không có chống sóc hay gì hết ( vẫn nên bổ sung miếng chống sóc ạ) _x000D_
Bookmark bị lỗi dán hay sao ấy nó cứ phồng lên nhưng mà không sao vẫn chấp nhận được tuy hơi tiếc xíu 🤧"
74021317,7441664,Hoang Lukas,5,
3954355,7442282,hà thu phương,4,"Mới đọc qua sơ lượt  thì mình thấy đây như 1 lời khuyên cho bản thân mình mỗi khi bế tắc , cám ơn tác giả dịch giả rất nhiều"
262977989,7449734,Nguyễn văn trường,5,
73878873,7449734,Nguyễn văn trường,5,"tiki giao hàng nhanh, sách đẹp và không có lỗi"
93249197,7449734,Nguyễn văn trường,5,
272000024,7449734,Nguyễn văn trường,5,Giao hàng nhanh
52329763,7452352,Trang Lương,5,Giao nhanh không có bọc
73878873,7454508,Tran Thong,5,
52785564,7460020,Phuong Anh,4,
273844986,7461644,Bảo Bảo,5,
273819808,7462499,Nguyễn Khắc Nhật Toàn,5,
7718737,7469453,Nguyễn Viết Phúc,5,
115266692,7470189,vuong nguyenngoc,5,đóng gói cẩn thận
52788072,7470949,Tu Quach,5,"Sách rất ý nghĩa. 
Các bạn nên đọc để biết được giáo dục quan trọng như thế nào đối với con cái của chúng ta sau này."
193151000,7472031,Hoàn Minh,4,"Sách xjn, cover bị xước"
187622420,7472031,Hoàn Minh,4,
276388548,7473976,Lê Thị Quý,5,
168283405,7477467,Nguyễn Thanh Tú,5,"Giao hàng rất nhanh, đóng gói cẩn thận."
85763211,7477961,Nguyễn Thị Ái Nhi,5,
107026335,7478213,Nguyên Lê,5,
74021317,7478213,Nguyên Lê,5,
74021317,7479587,Nguyễn Trần Tố Uyên,5,
190238356,7481806,Nguyen Tuan,5,
50414368,7481844,Nguyễn Thị Huyền,5,
145288029,7482712,Nguyễn Thành Công,5,"Truyện hay tuyệt, đóng gói cẩn thận, chất lượng in ấn tuyệt vời"
74021317,7483456,Sang Hon Chi,5,
189643105,7483456,Gia Bội,5,
159004131,7483456,Sang Hon Chi,5,
74021317,7483508,An Thư,5,Tốt
249875150,7483508,An Thư,5,
140416370,7483524,Liêm Thanh Phan,5,"Book care tốt, sách chất liệu ổn bìa cứng cáp. Rất hài lòng"
8885995,7483617,Nguyen thi hong nhung,5,"dù không thích đề tài trinh thám, kinh dị nhưng rất khâm phục tài mô tả, sắp xếp vấn đề của tác giả"
273844978,7486587,Lê Triều,4,
189643105,7486587,Lê Triều,4,
177487151,7486718,Nguyễn Thị Khánh Ly,5,
52789367,7487499,Nguyen Van Quoc Bao,5,
273844978,7487772,Nguyễn Duy Cường,5,
74021317,7488755,Vũ Đặng Khánh Huyền,5,
189643105,7491061,Thùy Dương,5,
54614797,7491132,Đoàn Thanh Ngân,5,Sách mang ý nghĩa
73878873,7491240,Nguyễn Amy,5,
189643105,7492939,Truong Nguyen,5,
78598381,7493993,Nguyễn Thị Thanh Thảo,5,"Sách rất tốt, có bao bọc đàng quàng, bookmark vừa đẹp vừa tiện kk"
52789367,7497699,Trương Hoàng Phuong Vy,5,"Giao hàng siêu siêu nhanh, hộp gói sách tuy bị nát nhưng sách vẫn được bảo toàn."
52789367,7498744,aivy linh,5,Đọc xong mới bt vì sao nó lại nổi tiếng đến thế
52789367,7499059,Phạm Cù Thanh Phụng,5,
10005245,7499059,Phạm Cù Thanh Phụng,5,
74021317,7499059,Phạm Cù Thanh Phụng,5,
114937969,7499634,Kim Anh Phạm,5,"Rừng Nauy mình đã đọc rồi nhưng mà mua về để tặng bạn, cuốn sách này có chi tiết 18+ nên ai không thích thì suy nghĩ lại."
74021317,7502790,Huỳnh Đăng Đức Việt,5,"Tiki giao hàng sớm tận 3 ngày so với lịch dự kiến, sách mới, in cẩn thận, tiếc là không có bookmark. Mình chưa đọc nên chưa đánh giá về nội dung được."
76013378,7502790,Huỳnh Đăng Đức Việt,5,"Sách nhận được bị nhăn ở góc, nội dung bên trong được in rõ ràng, màu sắc tốt"
87226756,7502790,Huỳnh Đăng Đức Việt,5,"Giao hàng nhanh, bề ngoài sách ổn"
85763211,7502797,Hien Anh To,5,Great
3304875,7504692,Trần Thị Thanh Bình,3,"Nội dung sách hay. Có điều làm mình k hài lòng đó là khi đọc đến trang gần cuối thì trang sách bị bẩn, có dấu hiệu mốc."
52788072,7505909,Lê Thị Quỳnh,5,
54614797,7506384,Dinh Ngoc Anh,5,Cuốn sách rất đáng để đọc và suy ngẫm.
249875150,7508081,Duy Hien,5,Sách in đẹp. Nội dung hay.
273819808,7508081,Duy Hien,5,sách đẹp.
85763211,7508291,jncnxmx hxjc,5,
138107485,7508328,Hoang Vu,5,
52789367,7509261,Hiếu,5,
173882437,7509261,Hiếu,5,
103379147,7509261,Hiếu,5,
52584834,7510160,Huy Tran Nguyen Minh,5,
76013378,7510788,Nguyễn Hữu Trọng,5,
78598381,7511401,Trần Hải Vân,5,Sách đóng gói cẩn thận và còn mới nguyên ❤️❤️
273819808,7512075,Trần Đình Hưng,4,
140360874,7512075,Trần Đình Hưng,5,
52584834,7512075,Trần Đình Hưng,5,
90056907,7512075,Trần Đình Hưng,5,
52329763,7512198,Nhi Thiên Bùi,5,
74021317,7512317,Phí Kim Hằng,5,"sách đẹp, dù ko đc bọc kĩ chỉ bỏ trong hộp thôi nhưng vẫn oke"
78598381,7518989,Nguyễn Thị Hoàn,5,
52788072,7521556,Lê Hoàng Bảo Ngọc,4,Ship siêu chậm. Hơn một tháng mới nhận được sách
114937969,7524553,DT Mỹ Hằng,5,
145288029,7525717,Nguyễn Tất Thắng,5,
138226289,7525717,Nguyễn Tất Thắng,5,
162844699,7525717,Nguyễn Tất Thắng,5,
87226756,7529501,Quốc Ngọc,5,
196150482,7529501,Quốc Ngọc,5,
52329763,7530864,Nguyễn Thu Hà,5,
273457566,7531437,Quân Mai,5,
52789367,7532194,Võ Bích Ngọc,5,Sách đẹp và giao nhanh.mình rất hài lòng
52584834,7532913,Nguyễn Châu Bích Trâm,5,"chưa kịp đọc, giao nhanh"
194959173,7533203,Thảo Vy,5,
74021317,7533481,Huyền Hương,5,
52789367,7533481,Huyền Hương,5,
74021317,7534821,Phạm Triết,5,
52788072,7534821,Phạm Triết,5,
102629318,7538662,Tram Quynh,5,"Sách hay nên đọc. Tiki giao hàng cực nhanh. M đặt hàng chủ nhật, thứ ba nhận được.Mặc dù trên đơn để dự kiến 27/10. Cảm ơn tiki nhé."
74021317,7540198,Khuất Minh Sơn,5,"Sách đẹp, giao hàng nhanh và đóng gói cần thận, sẽ tiếp tục ủng hộ lần sau"
52789367,7540198,Khuất Minh Sơn,5,"Hàng đẹp, nhận rồi rất ưng ý, sách được bọc, đóng gói và giao hàng rất nhanh. Sẽ tiếp tục ủng hộ tiki"
48629535,7541045,Trần Minh Thư,5,
114937969,7542439,Tran Nhat Phuong,5,Truyện hay
87226756,7545871,Trần Thị Phương Mai,5,Sách hay shop đóng gói cẩn thận
104741661,7545871,Trần Thị Phương Mai,5,Sách hay shop đóng gói cẩn thận
8885995,7545871,Trần Thị Phương Mai,5,Sách hay shop đóng gói cẩn thận
127844385,7545871,Trần Thị Phương Mai,5,Sách hay shop đóng gói cẩn thận
8886007,7546868,Nguyễn Thành Lộc,5,
13419678,7548199,Phan Ngọc Giàu,5,Sách oke
196150482,7548258,Khánh Tâm,5,
104741661,7550551,Phạm Quang Huy,5,"Giao hàng nhanh, chất lượng tốt"
52789367,7551400,Lưu Lâm,5,"Bìa ngoài rất xinh, bên trong còn có ảnh vẽ rất đẹp, sách rất thơm"
74021317,7554826,Trinh Minh,5,Sách đẹp. Chưa đọc ko biết hay ko
3954355,7558016,Vo Thi Ngoc Diem,5,"Sách rất mới đẹp, nội dung chắc sẽ review sau ạ!"
54614797,7559306,Huỳnh Nhật Huy,5,
8885995,7561981,Diệu Linh,5,"Nghe review của Nguyễn Lâm Thảo Tâm về cuốn này, bạn ấy nói hài lòng về dịch thuật, thấy sale nên mua luôn dù k phải thể loại mình yêu thích. Tiki giao hàng nhanh, lúc nhận thì sách hơi bẩn xíu chắc do để trong kho."
263070154,7563323,Thế Long Phạm,5,
10005245,7563323,Thế Long Phạm,5,
272000024,7563323,Thế Long Phạm,5,"Giấy đẹp, bìa đóng chỉnh chu"
184466860,7564771,Quang Hân,5,Nhiều thông tin hay
54614797,7564778,Vui vẻ mà sống,1,"Mua rồi mà giao về một đống giấy vụn, có phản ánh đổi trả mà cũng ko đc giao hàng lại, thất vọng thực sự."
77774625,7564809,Đàm Minh Nghiên,5,
163703151,7568988,Yui Channel,5,good
77774625,7569121,Ai Vaan,4,"Giao nhanh, sách xịn chỉ là chắc do mua sale cuối năm nên bìa sách hơi xước"
105483727,7570333,Đỗ Trường Giang,3,"Nội dung sách lặp đi lặp lại, không có gì bổ ích trừ 1 vài câu motivation"
104741661,7570648,Viet Hoang,5,"bọc kĩ, sách hay"
72308265,7570721,Nguyễn Thanh Hằng,5,"Mới nhận sách, sách đẹp"
52329763,7570721,Nguyễn Thanh Hằng,5,
7718737,7571864,Nguyễn Thị Thuỳ,5,ok
52788072,7573914,Tiến Trần,5,Sản phẩm tốt
184466860,7578112,Trọng Hiếu,5,Ok
72308265,7578714,Trịnh Như Phương,5,
170708233,7578714,Trịnh Như Phương,5,Sách tốt
74021317,7578714,Trịnh Như Phương,5,
53452969,7581017,Le Nguyen Minh Phuong,5,
184466860,7581465,Thùy Linh,5,
66067655,7582482,Bùi Duy Tùng,3,"Hình thức ổn, nội dung cần phải đọc đã. Khâu đóng hàng sơ sài nên khi vận chuyển bị gãy - nát góc"
7718737,7582772,Minh,5,
7718737,7584912,Phi Cường,5,
114937969,7585705,Phạm Thảo Hương,5,
7718737,7585705,Phạm Thảo Hương,5,
120219394,7585705,Phạm Thảo Hương,5,Sách đẹp ạ
76013378,7586203,Huyen Bui,5,Giao hàng nhanh chóng. Sách đẹp kinh khủng mn ơi
54614797,7586231,Gia Cẩm,5,
10005245,7586571,Hoàng Tiến,5,
127844385,7587080,Vy Pham,5,Ngôn từ xuất sắc
194960730,7587080,Vy Pham,5,
85763211,7587555,Thu Hương,5,Sách ý nghĩa
273819808,7587975,Nguyễn Đình Long,5,
189643105,7589051,Vũ Hoài Nam,5,
162205263,7590141,Phạm Phan Thảo Nhi,5,"Giao hàng siêu nhanh. Đặt hôm trước hôm sau giao rồi. Giao đủ, truyện bọc kỹ càng, xếp gọn gàng. Ưng nhất là săn sale nên mua rẻ nữa 👍"
159004131,7590141,Phạm Phan Thảo Nhi,5,"Tiki giao hàng mới, đẹp. Bọc cẩn thận. Ok"
145288029,7594407,xuan lap,5,Hay
74021317,7594407,xuan lap,5,"Nội dung xuất sắc.  Đóng gói cẩn thận, giao đúng thời gian."
74021317,7595832,Nguyễn ly na,5,Một nỗi buồn không bao giờ dứt.
177487151,7595832,Nguyễn ly na,5,Sách hay
52329763,7598627,Nguyen Dang Khoa,5,
93249197,7598627,Nguyen Dang Khoa,5,
7982628,7598627,Nguyen Dang Khoa,5,
127844385,7598627,Nguyen Dang Khoa,5,
184466860,7598805,Lê Ngô Phương Hà,5,
76013378,7599454,Nguyễn Hợp Dũng,5,
102629318,7599606,Trần Trúc Quỳnh,5,
202879294,7599964,Trần Thị Tường Vi ,5,
8886007,7599964,Trần Thị Tường Vi ,5,
270114030,7600288,Lương Thị Phương Thảo,5,
219148748,7600603,Trần Phi Á,5,Đóng gói cẩn thận
52788072,7602075,Huỳnh Ngân,5,
138226289,7602075,Huỳnh Ngân,5,
170708233,7604470,Yến,5,
85763211,7607074,Trần Hồng Việt,5,
76013378,7607364,evan chris,5,Sách đóng gói cẩn thận
73878873,7608966,Y Vân,5,sách hay
3954355,7609115,Nhật Huy,5,
103379147,7614381,Nhật Khánh,5,
168283405,7614381,Nhật Khánh,5,
127844385,7614381,Nhật Khánh,5,
52788072,7615654,Hồ Thành Hoàng,5,
77774625,7618068,Nguyễn Anh Tuấn,5,Sản phẩm đẹp. Nội dung sẽ nhận xét sau khi đọc.
52584834,7618068,Nguyễn Anh Tuấn,5,"Sách mới đẹp, giao đến tay trong tình trạng nguyên vẹn."
72308265,7619100,Tuong Oanh,5,"Nhà sách giao hàng nhanh. đóng gói cẩn thận, sách mới đẹp. Bạn bè giới thiệu nên mình mua đọc."
85763211,7619100,Tuong Oanh,5,"Nhà sách giao hàng nhanh. đóng gói cẩn thận, sách mới đẹp. Bạn bè giới thiệu nên mình mua đọc."
52789367,7619100,Tuong Oanh,5,"Nhà sách giao hàng nhanh. đóng gói cẩn thận, sách mới đẹp. Bạn bè giới thiệu nên mình mua đọc."
74021317,7619100,Tuong Oanh,5,"Nhà sách giao hàng nhanh. đóng gói cẩn thận, sách mới đẹp. Bạn bè giới thiệu nên mình mua đọc."
187622420,7619325,Tuấn Minh,5,
76014598,7619325,Tuấn Minh,5,
140416370,7620308,Thanh Nha Nguyen,5,"Sách có nội dung khá thú vị_x000D_
Tiki gói hàng cẩn thận, giao hàng nhanh_x000D_
Mình cảm thấy hài lòng^^"
77774625,7621182,Hu Ki,4,
52788072,7621628,Vin linh,5,
159004131,7623039,Nguyễn Hà Trang,5,
52788072,7623039,Nguyễn Hà Trang,5,
74021317,7623039,Nguyễn Hà Trang,5,
173364636,7623039,Nguyễn Hà Trang,5,
52789367,7624501,Nu Thị,5,"Đóng gói tốt, sách hay nhưng có vẻ không phải gu t rồi :(("
273844978,7626412,Tạ Thị Tú Phi,5,
54614797,7629633,Anh Phước,5,
273819808,7629633,Anh Phước,5,
52789367,7632705,Trần Thanh Trúc,4,Sách mới tinh. Nhưng đọc không cuốn cho lắm
202879294,7632705,Trần Thanh Trúc,5,"Sách mới tinh, còn bọc nguyên seal. Mình xem phim nên mới mua thêm sách, phim rất ý nghĩa, nên mình nghĩ sách cũng vậy."
140416370,7632705,Trần Thanh Trúc,5,"Sách mới, giao hàng nhanh. Lúc đầu không dám đọc vì sợ ám ảnh, nhưng khi đọc rồi thì bị cuốn vào các tình tiết trong truyện như là đọc truyện trinh thám vậy. Từ những câu chuyện trong sách mà như được thấy chính mình, lý giải được những vấn đề tâm lý đang có và cả cách giải toả nó nữa. Và bên lề là trong truyện có chi tiết những người lính Mỹ đã tham chiến ở Việt Nam và trở về với những vết thương hằn sâu trong tâm trí, mới thấy chiến tranh thật đau khổ biết bao."
52788072,7632705,Trần Thanh Trúc,5,
113530805,7633198,Hoàng Dương,5,"Sách đẹp, giao nhanh. Hôm trước đặt hôm sau đã có rồi."
168283405,7633900,ĐỔNG XUÂN LỜI,4,Sách trình bày rõ ràng và chi tiết
75813201,7633900,ĐỔNG XUÂN LỜI,5,Nội dung hay
85763211,7634143,Chi Võ,5,
52788072,7639638,Trần Minh Thư,5,
52789367,7639711,Nguyễn Phi Hùng,5,
157240665,7640495,Võ Đoàn Trung Tín,5,
52788072,7640495,Võ Đoàn Trung Tín,4,"Đóng gói khá sơ sài, sách còn nhăn ở đầu góc mỗi trang. Nói chung cũng tạm chấp nhận được"
74021317,7640924,Rain Ann,5,
77774625,7640924,Rain Ann,4,
72308265,7640924,Rain Ann,4,"Tớ thích những câu chuyện ở phần đầu của quyển sách, nhưng không thích phần sau cho lắm. Tớ không hiểu tình yêu giữa mẹ Julien và ông Gabriel khi hai ng họ ngoại tình như thế mà viết như thể một câu chuyện tình yêu gì đó đẹp đẽ, quá nhiều đoạn về nhật ký của hai ng đó đi, cả câu chuyện của Philipe vs vợ của chú mình. 
Khi đọc quyển sách này, tớ bỗng nhiên thấy thích nghĩa trang mà Violette đang ở, giống như nơi đó cx dành cho tớ vậy,  một nơi để nghỉ ngơi sau những mất mát đau thương đã trải qua. Ngoài ra thì tớ cũng ko thích đoạn đi tìm sự thật về cái chết của cô bé Leo nữa.
Tóm lại, đây là một câu chuyện khá mới mẻ về một chủ đề tớ chưa từng đọc trc đây, những chương đầu thật sự an ủi tớ, chỉ là cốt truyện và cách viết về sau có hơi đuối dần."
120219394,7640924,Rain Ann,5,
3304875,7643464,Trần Ngọc,5,"cuốn sách đầu tiên mình mua của bác Keigo. phải công nhận tài kể chuyện của bác hay thực sự luôn. những câu chuyện tưởng chừng như tách bạch, không liên quan gì đến nhau mà lại liên kết với nhau ko tưởng. truyện khá nhẹ nhàng, hay và nhân văn nhé
Trộm vía tỉ lần mình mua tiki khá ok,giao nhanh không bị móp méo gì."
52789367,7646478,Huyền,5,
173763072,7652029,Phương Dung,5,
120219394,7652521,Lê Trương Phương Thảo,4,Một cuốn sách đáng để đọc
52788072,7653127,Loan Lê Thị,5,một tác phẩm tuyệt vời ?
263070154,7654663,Nguyễn Uyên,5,
170708233,7654663,Nguyễn Uyên,5,
274363543,7654663,Nguyễn Uyên,5,
76013378,7655193,Long Nguyễn,5,
52788072,7657312,Pham Phuong Thao,5,
85763211,7658287,Hằng Vũ,5,
52789367,7660770,Chi Kim,4,
52785564,7660770,Chi Kim,5,
194959173,7661124,Bé Vàng,5,
52584834,7661162,Huỳnh Đức Thiên,5,
120219394,7662863,Nguyễn Đức Giang,5,
273819808,7662863,Nguyễn Đức Giang,5,
157240665,7662863,Nguyễn Đức Giang,5,
54614797,7662903,Trung Hậu,5,"Sách không được bao bọc kĩ khi vận chuyển. Lúc nhận nhìn cái hộp méo mó mà xót :(( Nhưng cũng may là sách không vấn đề gì lớn, chỉ có hơi xước nhẹ ở góc thôi. Giao đúng hàng đúng sách. Nói chung là khá ok"
105483727,7662903,Trung Hậu,5,"Sách không được bao bọc kĩ khi vận chuyển. Lúc nhận nhìn cái hộp méo mó mà xót :(( Nhưng cũng may là sách không vấn đề gì lớn, chỉ có hơi xước nhẹ ở góc thôi. Giao đúng hàng đúng sách. Nói chung là khá ok"
93249197,7664088,Trần Văn Khoa,5,Good
138107485,7664767,Nguyễn Thị Huyền Trang,5,
72308265,7666181,Nguyễn Hồng Nhung,4,
85763211,7667125,Xuân My,5,
270546273,7667145,Nguyễn Bá Quynh,5,
114937969,7669664,Nguyễn Đinh Gia Hân,5,
176909221,7670166,Nguyễn Yến Nhi,5,
52788072,7672176,Ngọc Điệp,5,sách hay
76013378,7673657,Hương Dừa,5,
85763211,7675829,Nguyễn Hoàng Việt,5,
8885995,7676253,Bo Neo,5,bìa dơ 1 tí
53720978,7684989,Nguyễn Thị Bão Ngân,5,
53532186,7685209,ha quang trung,5,
113530805,7685663,Nguyễn Thị Thu Trang,5,
53452969,7686327,Nguyen Quang Vu,5,Một cuốn sách quá hay quá thiết thực để cho những ai chuẩn bị khởi nghiệp đọc và áp dụng. Đúng là một bản đồ chỉ đường cho starup
52789367,7686518,Minh Diệp,5,
77774625,7686518,Minh Diệp,5,
74021317,7686518,Minh Diệp,5,
74021317,7691546,Châu Giang,5,"Cam này chua quá 😭🤧 mua từ 9.9 giờ mới được nhận nè Tiki ơi hehe hok sao nha giao muộn thì đọc muộn z. Hok có gì để chê ngoại trừ em vỏ hộp móp méo thấy sợ, tội quá. May mà sách hok sao hihi"
114937969,7691546,Châu Giang,5,
50414368,7692247,Thiên Nhã,5,
74021317,7692523,eny của Toge Inumaki,5,"bìa sách rất đẹp luôn đó ạ, shipper thân thiện, dễ thương. Đặc biệt Tiki giao hàng rất là nhanhh luônnn. Nhưng mà mình muốn Tiki bao sách bằng lớp chống sốc nhé ạ, không bọc gì lỡ sách có rách hay bị nhăn thì mình khá là 🐛` đó ạ :33"
52788072,7692569,Phan Hiền,5,Ok
13419678,7692569,Phan Hiền,5,"Sách hay, đóng gói cẩn thận."
66067655,7692569,Phan Hiền,5,"Giao nhanh, đóng gói cẩn thận!"
157240665,7692569,Phan Hiền,5,
