,ProductID,CustomerID,Rating,Comment,Label,Comment Cleaned
1299,103379147,18487053,4,"Mình không ngờ sách không được bọc bởi một thứ gì cả, kể cả bọc chống sống cũng không. Chỉ là bỏ vào cái hộp rồi gửi đi. Bị quăn góc, và vài chỗ bị xước. Mình khá thất vọng. Mong shop gói hàng cẩn thận hơn.",neg,không ngờ sách không bọc bọc chống sống hộp gửi quăn góc chỗ xước thất_vọng mong cửa_hàng gói hàng cẩn_thận
1300,103379147,740366,4,"Buồn quá đi sách mình bị cong tùm lum hà hic, Tiki giao mà không có bubble wrap, chỉ để trong thùng thôi nên sách móp méo quá huhu. Hơi bụi nữa nhưng mà không sao. Sách này nổi quá rồi hen nên mình hong review chất lượng làm gì. Sách dày cầm đã tay thiệt nha.",neg,buồn sách cong tùm_lum hà hích tiki giao bubble wrap thùng sách móp méo huhu hơi bụi sách nổi hen hong review chất_lượng sách_dày cầm thiệt nha
1301,103379147,2174960,4,"Giao hàng nhanh, đủ nhưng trang bìa cuối và một vài trang sau cùng bị gấp. Mình ở xa nên vận chuyển đường dài, đến lúc nhận được hàng thì thấy hộp đã bóng tróc, rách các góc rồi. Mong Tiki lần sau đóng gói kĩ hơn. Ngoài ra thì mọi thứ đều ổn, sách đẹp, nội dung thì mình chưa đọc nhưng hy vọng là nó hay như mọi người review. Cám ơn Tiki về những món quà xinh xắn mình nhận được trong dịp Hội sách cuối năm này nha, mình rất thích chúng.",pos,giao_hàng_nhanh trang bìa trang gấp vận_chuyển đường nhận hàng hộp bóng tróc rách góc mong tiki đóng_gói kĩ ổn sách đẹp nội_dung chưa_đọc hy_vọng hay review cám_ơn tiki món quà xinh_xắn nhận dịp hội sách nha thích
1302,103379147,16984406,4,"Huhu đây là cái đơn sách đau tym nhất của mình từ trước tới giờ
Sách bị cong bìa, móp góp nhìn tả tơi quá😭😭
Tiki giao hàng thì vẫn rất nhanh nhưng nhìn em nó  mà đau lòng lắm luôn ấy😭",pos,huhu đơn sách đau tim sách cong bìa móp góp tả_tơi tiki giao_hàng nhanh đau_lòng
1303,103379147,1102701,4,"Có một chút hối hận khi mua cuốn này._x000D_
Trước khi mua thì tôi đã tìm hiểu một chút (tại vì cuốn này đắt và dài quá mà). _x000D_
Bạch Dạ Hành được đánh giá khá cao, từ người Nhật, người Việt đến một số nước phương Tây, không những thế, nó còn được dựng thành phim Hàn, phim Nhật. Ấy thế mà cảm giác mà nó mang lại cho tôi chỉ là sự buồn đau, tiếc nuối và hơn hết là cảm giác ớn lạnh xuyên suốt câu chuyện, đọc cứ như truyện kinh dị ấy, còn yếu tố trinh thám thì chẳng có bao nhiêu. _x000D_
Nhiều lần khi đang đọc tôi muốn gấp sách lại rồi để vào một xó cho xong, nhưng vì đã lỡ đọc rồi nên cố gắng đọc cho hết._x000D_
Tôi không hiểu sao mà nó lại được đánh giá cao như thế nữa, hoặc cũng có thể là do tôi không hợp lắm với lối xây dựng nhân vật chính kiểu như thế này._x000D_
Đúng là đọc các tác phẩm của Keigo thì đừng mong chờ kết thúc có hậu mà làm gì, tôi đã đọc 9 cuốn rồi mà cuốn nào cái kết cũng làm người phải ta day dứt hết.",pos,một_chút hối_hận mua mua một_chút đắt bạch_dạ hành đánh_giá người nhật người việt nước phương tây dựng thành phim hàn phim nhật cảm_giác buồn_đau tiếc_nuối cảm_giác ớn lạnh xuyên suốt câu_chuyện đọc truyện kinh_dị yếu_tố trinh_thám chẳng đọc gấp sách xó xong lỡ đọc cố_gắng đọc không hiểu đánh_giá không hợp lối xây_dựng nhân_vật kiểu đọc tác_phẩm keigo đừng mong_chờ kết_thúc có_hậu đọc 9 kết người ta day_dứt
1304,103379147,6293811,4,"Giao hàng đúng thời gian dự kiến nhưng Tiki gói hàng không kỹ, không có chống sốc, sách bị móp các góc làm mình khá buồn, sách cũng không có seal hơi dơ một tí. Nội dung thì rất hay, rất đáng đọc.",pos,giao_hàng dự_kiến tiki gói hàng không kỹ chống_sốc sách móp góc buồn sách seal hơi dơ một_tí nội_dung rất_hay đáng_đọc
1305,103379147,7872456,4,"Tiki thường không bọc lót thêm xốp khi giao sách nên mình rất hồi hộp khi nhận sách. Nói chung tới giờ mình vẫn may mắn là sách không bị hư hại nặng như 1 số trường hợp khác. Nhưng thi thoảng vẫn gặp 1 chút bẩn. Cuốn này cũng vậy, trừ 1 sao cho NCC.",pos,tiki không bọc_lót xốp giao sách hồi_hộp nhận sách may_mắn sách không_bị_hư hại 1 trường_hợp 1 chút bẩn trừ 1 ncc
1306,103379147,29533824,4,Bạch dạ hành lôi cuốn ai mê trinh thám thì cũng nên trải nghiệm một lần.,pos,bạch_dạ hành lôi_cuốn mê trinh_thám trải_nghiệm
1307,103379147,12984021,4,"Sách giao đúng hẹn, có điều bọc cái lớp giấy bóng quá ẩu._x000D_
Cốt truyện giống giống với ""Dạ ảo""_x000D_
Nhân vật cũng nhiều nhưng so với ""Trăm năm cô đơn"" thì tên nhân vật vẫn còn dễ nhớ.",pos,sách giao hẹn bọc lớp giấy_bóng ẩu cốt_truyện ảo nhân_vật trăm cô_đơn nhân_vật dễ
1308,103379147,23112374,4,"sách giao nhanh lắm luôn, nhưng mà vì k có bookcare nên giao về bị móp và nhìn k đc như mới nữa, về ndung thì mình mới đọc đoạn đầu nma cực kì cuốn luôn, khuyên mng nên mua nhé",pos,sách giao_nhanh bookcare giao móp không mới ndung mới đọc đoạn đầu khuyên nên_mua
1309,103379147,27886010,4,"Giao hàng nhanh nhưng chất lượng không ổn lắm_x000D_
Đóng gói sơ sài, không có lấy 1 cái túi bóng hay chống xốc :( 1 vài chỗ khá bẩn_x000D_
Sp tạm , nội dung hay",pos,giao_hàng_nhanh chất_lượng không ổn đóng_gói sơ_sài 1 túi_bóng hay chống xốc 1 chỗ bẩn sản_phẩm tạm nội_dung hay
1310,103379147,13787299,4,"Cách viết của bác Keigo thì khá hay, nhiều chi tiết lồng vào nhau, nhưng kết thúc thì hơi lửng lơ xíu, mình không thích cái kết này cho lắm, cảm thấy chưa thỏa đáng",pos,viết keigo hay chi_tiết lồng kết_thúc hơi lửng_lơ xíu không thích kết thỏa_đáng
1311,103379147,17040926,4,"Sách tuy là mình chưa đọc, đọc ý kiến của mn thì thăy sách rấy hay, cơ mà điều khiến mình đánh giá có 4 sao thôi, thì là vì sách ko đc đóng gói cẩn thận (kiểu như là bỏ sách vô hộp xong lấy băng keo dán lại thôi ấy) cho nên sách có vài góc nó nhăn tí xíu vs lại rách 1 tí xíu á (chỉ tí xíu thôi, chứ cũng ko ảnh hưởng đến sách đâu), vs lại sách cũng hơi bụi nữa. Còn lại thì mình thấy okeeee",pos,sách chưa_đọc đọc ý_kiến thăy sách rấy hay đánh_giá 4 sách không đóng_gói cẩn_thận kiểu sách vô hộp xong băng_keo dán sách góc nhăn tí_xíu rách 1 tí_xíu tí_xíu không ảnh_hưởng sách sách hơi bụi okeeee
1312,103379147,21680446,4,"Sách không còn seal, bìa bị ảnh hưởng nhưng không vấn đề lắm. Nội dung thì không phải bàn=)))",pos,sách seal bìa ảnh_hưởng không nội_dung bàn
1313,103379147,21685330,4,"Cạnh hơi quăn, đây là lần 2 mình mua ở tiki trading nhưng tình trạng này chưa đc cải thiện. Với những ng quý sách sẽ chẳng ai vui về điều này cả, chỉ cho sách vào họp r giao, chả có sự bảo vệ cho mỗi quyển sách. Mong có sự cải thiện vào lần sau. Xác nhận đơn hàng nhanh, giao hàng nhanh. Thanks",pos,hơi quăn 2 mua tiki trading cải_thiện người quý sách chẳng vui sách họp giao chả bảo_vệ quyển_sách mong cải_thiện xác_nhận đơn_hàng nhanh giao_hàng_nhanh thanks
1314,103379147,26761496,4,"Sách đẹp, nd thì khỏi bàn r. Mê trinh thám nên mik mua về đọc nhưng sách ko đc bọc kĩ nên cs chỗ hơi móp.",pos,sách đẹp nd bàn mê trinh_thám mua đọc sách không bọc kĩ cs chỗ hơi móp
1315,103379147,6153507,4,Không có bookmark😅 Lần đầu thử đọc trinh thám xem như nào. Có vẻ cách viết dễ đọc hơn light novel á,pos,bookmark đầu thử đọc trinh_thám viết dễ_đọc light novel
1316,103379147,21886746,4,"Sách về nhanh, hơi bụi, nhưng lí do mình cho 4 sao là do sách không ổn ở góc gáy sách, nhìn không được thẩm mỹ cho lắm.",pos,sách nhanh hơi bụi lí_do 4 sách không ổn góc gáy sách không thẩm_mỹ
1317,103379147,7940205,4,"Mình là người khá dễ tính, đó giờ nhận sách có nhăn hay cong 1 chút cũng không phàn nàn. Tuy nhiên đơn này mình đặt từ tháng 8 mà giờ gần cuối t9 mới nhận, thông cảm vì dịch giãn cách ở HCM. Tuy nhiên mình biết TIki đó giờ gói hàng khá ẩu, chỉ bỏ sách vào hộp chứ không bọc hay chèn. Nhưng bình thường giao trong 1 2 ngày thì không sao, nhưng dịch thì cái hộp hàng nó sẽ bị quăng quật cả 2 tháng trời nên hư hết sách. Hy vọng tiki cải thiện điều này vì trong dịch đơn hàng sẽ rất lâu mới đến tay khách nên bọc cẩn thận sẽ tốt hơn.",pos,người dễ_tính nhận sách nhăn hay cong 1 chút không phàn_nàn đơn 8 t9 mới nhận thông_cảm dịch_giãn hcm tiki gói hàng ẩu sách hộp bọc hay chèn bình_thường giao 1 2 dịch hộp hàng quăng_quật 2 hư sách hy_vọng tiki cải_thiện dịch đơn_hàng mới bọc cẩn_thận
1318,103379147,7479031,4,"truyện quá nhiều nhân vật, tên họ của họ đôi khi còn na ná nhau nữa khiến truyện có phần dài dòng và khó nắm bắt. Nhiều nút thắt và điểm bất thường nhưng chỉ được nhắc đến để tăng kịch tính chứ ko hề giải thích rõ ràng. Động cơ và cách thực hiện vụ giết người thiếu thuyết phục. Bi kịch trong truyện ấn tượng để lại nhiều suy nghĩ. Tóm lại là nếu càng đòi hỏi sự logic và càng khắt khe trong các tình tiết thì sẽ càng thấy truyện ko hay",pos,truyện nhân_vật đôi_khi na_ná truyện dài_dòng khó nắm_bắt nút thắt bất_thường nhắc kịch_tính hề giải_thích rõ_ràng động_cơ vụ giết người thiếu thuyết_phục bi_kịch truyện ấn_tượng suy_nghĩ đòi_hỏi logic khắt_khe tình_tiết truyện không_hay
1319,103379147,24318038,4,"hàng bọc ko kỹ, trời mưa mà ko bọc sách lại. may chỉ bị ướt ở vỏ ngoài chưa ướt bên trong. mong shop gói hàng kỹ hơn. sách còn bị nhăn 1 trang, bị gấp lại. hic",neg,hàng bọc không kỹ mưa bọc sách may ướt vỏ ướt mong cửa_hàng gói hàng kỹ sách nhăn 1 trang_bị gấp hích
1320,103379147,29224140,4,"khá ổn, nhưng giấy hơi cong",pos,ổn giấy hơi cong
1321,103379147,28878213,4,"Sách đẹp, đúng hàng, chất lượng tốt. Điểm trừ là kg có bm. Nhưng đáng mua",pos,sách đẹp hàng chất_lượng tốt trừ kg bm đáng_mua
1322,103379147,26816146,4,"chất lượng sách tương đối tốt, giá rất rẻ nhưng đọc đc tới nửa quyển thì gáy sách hằn lại vết nhăn hơi khó chịu.",pos,chất_lượng sách tương_đối tốt giá rẻ đọc nửa quyển gáy sách hằn vết nhăn hơi khó_chịu
1323,103379147,20250733,4,sách khá mới và đẹp  nhưng chắc do quá trình đóng gói nên bị móp góc sách và nhăn 1 trang sách.,pos,sách mới đẹp đóng_gói móp góc sách nhăn 1 trang_sách
1324,103379147,6255427,4,Không biết do bên vận chuyển hay bên Tiki mà sách kiểu xước với va đập nhiều 🥲,neg,vận_chuyển hay tiki sách kiểu xước va_đập
1325,103379147,27846528,4,"Sách đẹp, mùi thơm, tiếc là khi vận chuyển bị công mất bìa :((((",pos,sách đẹp mùi thơm tiếc vận_chuyển công bìa
1326,103379147,17069365,4,"Hàng vận chuyển đến nơi nhanh, hộp còn nguyên không bong tróc. Mặt sau của sách hơi trầy xước, nếu có bọc ni lông sẽ không bị",neg,hàng vận_chuyển nhanh hộp nguyên không bong tróc mặt sách hơi trầy_xước bọc ni lông không
1327,103379147,14909513,4,giao hàng nhanh nhưng các góc của quyển sách bị nhăn,pos,giao_hàng_nhanh góc quyển_sách nhăn
1328,103379147,27093318,4,truyện rất hay. nhưng vài trang in mất chữ.,pos,truyện rất_hay trang in chữ
1329,103379147,24199292,4,"Về nội dung thì vô cùng hay nhé, nhưng sách hơi trầy trụa tiki ơi",pos,nội_dung vô_cùng hay sách hơi trầy_trụa tiki
1330,103379147,8468303,4,Hơi móp,neg,hơi móp
1331,103379147,10407017,4,khá thất vọng với chất lượng in,neg,thất_vọng chất_lượng in
1332,103379147,27946900,4,sách ko dc bọc và ko thấy có bookmark,neg,sách không bọc không bookmark
1333,103379147,8509427,4,"Bìa hơi cũ, bám bụi rất nhiều, không có bọc sách",neg,bìa hơi cũ bám bụi bọc sách
1334,103379147,9841107,4,quyển yêu thích nhất trong đơn là quyển duy nhất bị móp huhu. còn lại 0 phải bàn. 💅,pos,quyển yêu thích đơn quyển duy_nhất móp huhu 0 bàn
1335,103379147,24130373,4,"sách bị gãy ở góc, còn lại đều ok",pos,sách gãy góc ổn
1336,103379147,1302791,4,Good,pos,hay
1337,103379147,16732541,4,sách bị dính bẩn,neg,sách dính bẩn
1338,103379147,7319659,4,Đơn hàng bị delay nhiều quá,neg,đơn_hàng delay
1339,103379147,9099076,4,sách bị nhăn góc,neg,sách nhăn góc
1340,103379147,26732256,4,tốt,pos,tốt
1341,103379147,5313021,4,Bìa bị lỗi cong góc,neg,bìa lỗi cong góc
1342,103379147,23428233,4,"sách đẹp , cơ mà bị cong hết bìa sách ạ",pos,sách đẹp cong bìa_sách
1343,103379147,16874790,4,"Sách dày, hay, giao hàng nhanh",pos,sách_dày hay giao_hàng_nhanh
1344,103379147,26144755,4,tốt,pos,tốt
1345,103379147,6907291,4,sản phẩm tốt,pos,sản_phẩm tốt
1346,103379147,22728979,4,sao đóng gói hơi sơ sài nhể,neg,đóng_gói hơi sơ_sài_nhể
1347,87226756,28871734,4,"Giao hàng nhanh đặt chiều hôm trước sáng hôm sau đã nhận được. In ấn, màu sắc rõ nét. Chất lượng giấy tốt. Có kèm bookmark. Đóng gói sản phẩm tệ. Mua 3 cuốn người đóng gói chỉ nhét vừa hộp chứ không bao bọc kĩ. Nội dung chưa biết nếu hay sẽ sửa đánh giá sau.",pos,giao_hàng_nhanh chiều_hôm hôm nhận in_ấn màu_sắc nét chất_lượng giấy tốt kèm bookmark đóng_gói sản_phẩm tệ mua 3 người đóng_gói nhét hộp bao_bọc kĩ nội_dung hay sửa đánh_giá
1348,87226756,19727199,4,"Sách đẹp nhưng mà nội dung dường như khá phổ thông đối với mình, kiểu những câu chuyện diễn ra do những người mắc bệnh tâm lý kể lại. Nếu bạn chưa từng biết gì và muốn biết căn bệnh nó đảo lộn cuộc sống của từng người ntn thì mình khá recommend. Còn muốn cuốn sách đào sâu về các khía cạnh tâm lý con người khi mắc bệnh thì cuốn này k giúp ích cho bạn đâu nha.",pos,sách đẹp nội_dung dường_như phổ_thông kiểu câu_chuyện diễn người mắc bệnh tâm_lý căn_bệnh đảo_lộn cuộc_sống người ntn recommend sách đào_sâu khía_cạnh tâm_lý con_người mắc bệnh không giúp_ích nha
1349,87226756,28852003,4,"2.5/5_x000D_
Sách không hợp với người mắc bệnh tâm lí đang tìm sách giúp vực dậy hay chữa lành đại loại thế. Phần 1 là chia sẻ của người đã hoặc đang mắc bệnh, có những câu chuyện tích cực cũng có vài câu chuyện cho mình cảm giác khá bí bách và một số người viết cho lời khuyên sáo rỗng như kiểu ""đừng buồn nữa vui lên đi"". Còn phần 2 có lẽ sẽ phần nào truyền cảm hứng cho người đang rối rắm về chuyện đại học. Dù sao sách cũng không thuộc dạng sách  trị liệu mà là tâm sự của người bị và người chữa hoặc người theo tâm lý học.",neg,255 sách không hợp người mắc bệnh tâm_lí sách giúp vực dậy hay chữa lành 1 người mắc bệnh câu_chuyện tích_cực câu_chuyện cảm_giác bí_bách người viết khuyên sáo_rỗng kiểu đừng buồn vui 2 truyền_cảm_hứng người rối_rắm đại_học sách không dạng sách trị_liệu tâm_sự người người chữa người tâm_lý_học
1350,87226756,20304545,4,"Về hình thức: Giao hàng nhanh, giá bán rẻ. Trang trí sách đẹp, ấn tượng và cách trình bày dễ hiểu, ngăn nắp._x000D_
Về nội dung: mình khá ấn tượng những trang đầu tiên nhưng càng về sau thì mình thấy hơi nản vì nội dung về vấn đề tâm lý giống như nhau. Mình thông cảm vì lẽ đương nhiên là biểu hiện, nỗi đau về tâm lý của từng người khá giống nhau.",pos,hình_thức giao_hàng_nhanh giá rẻ trang_trí sách đẹp ấn_tượng trình_bày dễ_hiểu ngăn_nắp nội_dung ấn_tượng trang hơi nản nội_dung tâm_lý thông_cảm lẽ đương_nhiên biểu_hiện nỗi đau tâm_lý người
1351,87226756,7301097,4,"Giao hàng khá nhanh, mặc dù hàng đến phải lưu kho vài hôm vì dính mùa lũ. Có điều Tiki bọc BookCare không cẩn thận, bọc hơi nhỏ làm bìa sách bị quăn lại, care thế này thì hỏng rồi.",pos,giao hàng nhanh hàng lưu kho hôm dính mùa lũ tiki bọc bookcare không cẩn_thận bọc hơi nhỏ bìa sách quăn care hỏng
1352,87226756,463601,4,"Nếu có ai nói cuốn sách chỉ nói chung chung thì mình không đồng ý, cuốn sách đã cho mình trải nghiệm những góc nhìn rất đa chiều từ chính bản thân người mắc bệnh trầm cảm hay những người kề cận với người bị trầm cảm và cũng có thể là những người đứng trước yếu tố nguy cơ bị trầm cảm. Mình được lắng nghe chính những cảm xúc của người làm công tác tâm lý từ câu chuyện họ vượt qua chính mình trong công cuộc học tập và gắn bó với nghề sau những khó khăn thử thách đến chuyện họ giúp đỡ cho những người trầm cảm như thế nào. Những câu chuyện nhỏ này nó đi từ easy mode sang hardcore. Kiểu, mới đầu nó chỉ nói về bề nổi của vấn đề thôi, đó là những cảm xúc bộc phát ra như thế nào, tình trạng của họ ra sao, và là những cảm quan bên ngoài mà họ trực tiếp thu nhận. Nhưng những câu chuyện ở phía sau nó bắt đầu sâu sắc hơn, nó như câu chuyện được viết riêng cho mình vậy đó. Mình thật sự thấy được bản thân mình trong bài viết nói về những cảm xúc bị bỏ mặt - ""the neglected inner child"" và mình tin là bạn cũng vậy, bạn sẽ bắt gặp được bản thể của mình trong những câu chuyện còn bỏ ngỏ này, tiếp đó bạn cũng có thể viết thêm cho câu chuyện thêm một cái kết khác trọn vẹn, dũng cảm và yêu thương hơn. Cuốn sách sẽ phù hợp với các bạn hơn, những người đang đối diện với những vấn đề trong cuộc sống, đứng trước vành đai của một bên là cái lốc xoáy chực chờ nuốt chửng bạn, đưa bạn vào vô tận của thống khổ và không thoát ra được; một bên là thảm hoa hồng thật đẹp, bạn có thể nhỏ máu vì những cái gai liti nhưng nó sẽ làm bạn cảm thấy like a boss, nơi đó bạn có thể tìm về với sâu thẳm những giá trị tinh túy nhất của mình. Nếu bạn không phóng thẳng cẳng vào vườn hoa hồng đó cơn lốc xoáy sẽ cuốn bạn đi ngay, vậy bạn có dám nhảy không nếu bạn sợ bị chảy máu.",pos,sách nói_chung_chung không đồng_ý sách trải_nghiệm góc_nhìn đa_chiều người mắc bệnh trầm_cảm hay người kề_cận người trầm_cảm người đứng yếu_tố nguy_cơ trầm_cảm lắng_nghe cảm_xúc người công_tác tâm_lý câu_chuyện công_cuộc học_tập gắn_bó nghề thử_thách giúp_đỡ người trầm_cảm câu_chuyện nhỏ easy mode hardcore kiểu mới_đầu bề nổi cảm_xúc bộc phát cảm_quan trực_tiếp_thu_nhận câu_chuyện sâu_sắc câu_chuyện viết viết cảm_xúc mặt the neglected inner child bắt_gặp bản_thể câu_chuyện bỏ_ngỏ viết câu_chuyện kết trọn_vẹn dũng_cảm yêu_thương sách phù_hợp người đối_diện cuộc_sống đứng vành_đai lốc xoáy chực chờ nuốt_chửng vô_tận thống_khổ không thoát thảm hoa_hồng đẹp nhỏ máu gai liti like a boss sâu thẳm tinh_túy không phóng thẳng_cẳng vườn hoa_hồng lốc xoáy dám nhảy không sợ chảy_máu
1353,87226756,20534931,4,"sách rất hay, khi đọc đã có những trang làm mình nghẹn ngào xúc động, mỗi một câu chuyện trong sách làm mình có một suy nghĩ khác về con người và xã hội. một điều mình muốn góp ý mong tiki có thể bọc sách bằng nilon hoặc gói lại bằng giấy, khi mở kiện hàng làm mình khá thất vọng sách khá dơ và bụi mong tiki khắc phục",pos,sách rất_hay đọc trang nghẹn_ngào xúc_động câu_chuyện sách suy_nghĩ con_người xã_hội góp_ý mong tiki bọc sách nilon gói giấy kiện hàng thất_vọng sách dơ bụi mong tiki khắc_phục
1354,87226756,1098441,4,"Quyển sách có 2 phần: phần đầu là quá trình cảm xúc của những người đã qua giai đoạn trầm cảm, phần sau là các bác sĩ tâm lí. Phần đầu rất hay nhưng phần sau thì rất chán. Chỉ có 2 chương là 2 bác sĩ nói về bệnh nhân và quá trình chiến đấu bệnh trầm cảm. Còn lại thì đều nói về nghề nếu như chỉ một hai chương nói về nghề thì ok. Nhưng do nhiều nên hơi chán ở phần cuối.",pos,quyển_sách 2 đầu cảm_xúc người giai_đoạn trầm_cảm_phần bác_sĩ tâm_lí đầu rất_hay chán 2 chương 2 bác_sĩ bệnh_nhân chiến_đấu bệnh trầm_cảm_còn nghề một_hai chương nghề ổn hơi chán
1355,87226756,21646975,4,"Dành cho những bạn bị trầm cảm, đu2ngf vội phán xét những người có hiểu hiện như vậy, nếu giúp đc hãy giúp đỡ , tìm hiểu nguyên nhân",pos,trầm_cảm đu2ngf vội phán_xét người hiểu giúp giúp_đỡ nguyên_nhân
1356,87226756,13735319,4,Đóng gói không cẩn thận lắm làm bookmark của sách bị nhăn. Cũng hay mình thấy sách dễ đọc và rất phù hợp cho những người mới biết đến tâm lý học hay có hơi thắc mắc trong việc có nên chọn ngành này không.,pos,đóng_gói không_cẩn_thận bookmark sách nhăn hay sách dễ_đọc phù_hợp người_mới tâm_lý_học hay hơi thắc_mắc ngành không
1357,87226756,59971,4,"Cá nhân mình không đánh giá cao quyển sách này. Mình đã kì vọng nhiều hơn về mặt nội dung, diễn giải, đó là một sự đòi hỏi vô lý. Lời tâm sự của bất kì ai cũng đều đáng được trân trọng. 2 bài chia sẻ về ngành tâm lý học trong quyển sách này rất hay.",neg,không đánh_giá quyển_sách kì_vọng mặt nội_dung diễn_giải đòi_hỏi vô_lý tâm_sự đáng trân_trọng 2 ngành tâm_lý_học quyển_sách rất_hay
1358,87226756,26080094,4,"Hình thức giấy, các thứ nchung là tốt nma về ndung thì mình cảm thấy bth. Chắc do bản thân đang trong những ngày hết sức yên bình nên không đồng cảm lắm với nhân vật… kiểu giống tản văn. Câu chuyện không đặc sắc mấy:v",pos,hình_thức giấy nchung tốt ndung bình_thường hết_sức yên bình không đồng_cảm nhân_vật … kiểu tản_văn câu_chuyện không đặc_sắc mấyv
1359,87226756,27856774,4,Mua về thì mới đọc đc review cx hơi chán thật chuyện chỉ quanh quẩn mấy ng trầm cảm th thà đọc mấy cuốn tâm lý học tội phạm kia chắc hay hơn mấy bn trầm cảm cx có thể lên tik tok a Nab rcm cho cacbn mấy cuốn hay phù hợp,pos,mua mới đọc review hơi chán quanh_quẩn mấy người trầm_cảm_th đọc mấy tâm_lý_học tội_phạm kia hay mấy trầm_cảm tik tok a nab rcm cacbn mấy hay phù_hợp
1360,87226756,24061996,4,"Chất lượng giấy tốt, mực in đều màu, bìa in đẹp. Giao hàng nhanh.",pos,chất_lượng giấy tốt mực in màu bìa in đẹp giao_hàng_nhanh
1361,87226756,18910702,4,"Về hình thức: Sách đẹp, mới, chữ in rõ nét. 
Về nội dung: Bản thân mình đọc cảm thấy nội dung sách hơi tiêu cực, không có gì thú vị. Có thể do mình không thích năng lượng đó lắm nên cảm thấy không hợp. Mọi người mua sách nên đọc thử rồi hãy mua nha.",pos,hình_thức sách đẹp mới chữ in nét nội_dung đọc nội_dung sách hơi tiêu_cực thú_vị không thích năng_lượng không hợp mua sách nên_đọc thử mua nha
1362,87226756,23546552,4,"sách đẹp , đóng gói ko chắc nên kèm xốp chống sốc bọc hàng  sách mình bị quăn góc, , nội dung sách chưa đọc shippers thân thiện.",pos,sách đẹp đóng_gói không kèm xốp chống_sốc bọc hàng sách quăn góc nội_dung sách chưa_đọc shippers thân_thiện
1363,87226756,2162667,4,"Quyển sách khá thú vị vì khi đọc mình được bước chân vào thế giới của những người trầm cảm. Những câu chuyện rất thật, hiện thực và gợi suy nghĩ. Bản thân mình tìm được nhiều thứ từ cuốn sách và hiểu hơn về trầm cảm. Sách đẹp, Tiki giao hàng OK.",pos,quyển_sách thú_vị đọc chân thế_giới người trầm_cảm câu_chuyện hiện_thực gợi suy_nghĩ sách hiểu trầm_cảm sách đẹp tiki giao_hàng ổn
1364,87226756,14144627,4,"Sách ok giao hàng khá nhanh, lúc giao sách không bao bọc gì hết, chỉ là bỏ quyển sách vào hộp giấy rồi ship đi thôi, tuy nhiên sách không bị móp méo gì nên vẫn cho 4 sao.",pos,sách ổn giao_hàng nhanh giao sách không bao_bọc quyển_sách hộp giấy ship sách không móp méo 4
1365,87226756,176992,4,"Mình mua quyển này vì bìa quá đẹp và tựa quá hay. Mình đã bỏ lỡ phần giới thiệu. Mình cũng từng như các bạn trong sách, ... và mình thấy đồng cảm hầu hết. Quyển sách sẽ dễ đọc đối với người cảm thông, hiểu về trầm cảm thôi ạ.",pos,mua quyển bìa đẹp tựa quá_hay lỡ giới_thiệu sách đồng_cảm quyển_sách dễ_đọc người cảm_thông_hiểu trầm_cảm
1366,87226756,13386821,4,"sách đẹp gói cẩn thận
1 điểm trừ là gần cuối sách giấy không được chắc chắn và bị rách ra như này
nhưng bù lại nội dung ok",pos,sách đẹp gói cẩn_thận 1 trừ sách giấy không rách bù nội_dung ổn
1367,87226756,5564101,4,"Câu cú không mượt lắm, chắc do là câu chuyện của cá nhân kể nên vậy. Dù sao nội dung khá nặng, viết về câu chuyện trầm cảm",neg,câu_cú không mượt câu_chuyện nội_dung viết câu_chuyện trầm_cảm
1368,87226756,6648311,4,tuuytj lắm luôn khi những lúc buồn cuốn sách này có nx tình huống cx giống mình giúp bạn đọc có thể tìm thấy mình trg cuốn sách này mỗi tội đôi khi còn hơi vắn tắt,neg,tuuytj buồn sách nx tình_huống giúp bạn_đọc trg sách tội đôi_khi hơi vắn_tắt
1369,87226756,13418653,4,"Nội dung sách khá ổn chứ chưa thật sự xuất sắc, mình nghĩ thỉnh thoảng mang ra đọc cũng oke",pos,nội_dung sách ổn xuất_sắc đọc ổn
1370,87226756,20984483,4,"Giao hàng nhanh , nma đóng gói hàng sơ sài , chỉ cho vào hộp là xong , sách bị cong góc",neg,giao_hàng_nhanh đóng_gói hàng sơ_sài hộp xong sách cong góc
1371,87226756,24831997,4,"Sách ok, nội dung thì mình chưa có đọc nhưng tiki đóng gói cẩu thả quá. Để vào 1 cái hộp xong không bọc gì hết luôn, hộp móp méo tè le, góc sách thì móc 1 ít :""((",pos,sách ổn nội_dung đọc tiki đóng_gói cẩu_thả 1 hộp xong không bọc hộp móp méo tè le góc sách móc 1
1372,87226756,27188609,4,sách bị cong một chút nhưng vẫn không sao còn lại thì ok không có gì để chê,pos,sách cong một_chút ổn chê
1373,87226756,27174869,4,Đóng gói sơ sài nhưng may là sách k bị sao,pos,đóng_gói sơ_sài may sách không
1374,87226756,26233362,4,sách đẹp nhưng mà bị gấp một góc đó hơi thất vọng một chút,pos,sách đẹp gấp góc hơi thất_vọng một_chút
1375,87226756,17305359,4,"shop đóng gói hàng không kỹ lắm nhưng may sách không bị méo, còn được tặng thêm bookmark",pos,cửa_hàng đóng_gói hàng không kỹ may sách không méo tặng bookmark
1376,87226756,26752071,4,shop không bọc gì hết làm sách xước rất nhiều,neg,cửa_hàng không bọc sách xước
