,ProductID,CustomerID,Rating,Comment
792,87226756,13418653,4,"Nội dung sách khá ổn chứ chưa thật sự xuất sắc, mình nghĩ thỉnh thoảng mang ra đọc cũng oke"
793,87226756,18074749,4,"đóng gói quá sơ sài 
sách ổn"
794,87226756,20984483,4,"Giao hàng nhanh , nma đóng gói hàng sơ sài , chỉ cho vào hộp là xong , sách bị cong góc"
795,87226756,24831997,4,"Sách ok, nội dung thì mình chưa có đọc nhưng tiki đóng gói cẩu thả quá. Để vào 1 cái hộp xong không bọc gì hết luôn, hộp móp méo tè le, góc sách thì móc 1 ít :""(("
796,87226756,8730033,2,sách đọc mang tâm lý khá nặng nề đến người xem. thích hợp cho người nhà bệnh nhân hơn là bệnh nhân đọc.
797,87226756,27188609,4,sách bị cong một chút nhưng vẫn không sao còn lại thì ok không có gì để chê
798,87226756,17964951,3,Ổn nhất trong mấy quyển mua:)) đỡ bẩn nhất nhưng góc vẫn méo
799,87226756,6547353,1,Sách bị rách rất nhiều . Không hài lòng về tình trạng món hàng.
800,87226756,27174869,4,Đóng gói sơ sài nhưng may là sách k bị sao
801,87226756,931393,3,mình mua giá 30 mấy ngàn cuốn sách mỏng hơn mình nghỉ ko được bao kính mà góc 2 cuốn hơi bị cong
802,87226756,11518864,1,Nội dung không hay lắm!ngoài tiêu đề cuốn sách ra thì nội dung thật sự không lôi cuốn!
803,87226756,21397989,3,"hơi tốt, còn bị trầy sướt"
804,87226756,10895735,4,"Đóng gói khá ẩu
Giao hàng nhanh
Sách khá hay"
805,87226756,26233362,4,sách đẹp nhưng mà bị gấp một góc đó hơi thất vọng một chút
806,87226756,16728573,1,Xin lỗi tác giả. Chưa bao giờ đọc một cuốn sách nó dở như vậy. Còn vấn đề bán hàng và giao hàng thì quá ok
807,87226756,17882388,1,"Sách rất đẹp, mình chưa đọc nên cũng không biết nội dung thế nào nhưng tiki gói hàng chuẩn đẹp luôn ❤️"
808,87226756,10663049,2,lần đầu mua sách của tiki mà bị như này á. mọi lần bọc sách cẩn thận lắm thế mà lần này mình mua sách k được bọc lại nên giao bị móp hết gáy sách
809,87226756,22996662,3,Sách là tổng hợp những câu chuyện xoay quanh về những người bị trầm cảm và nỗi khổ tâm của họ. Nói chung là mình mua vì bìa đẹp và tò mò
810,87226756,17305359,4,"shop đóng gói hàng không kỹ lắm nhưng may sách không bị méo, còn được tặng thêm bookmark"
811,87226756,26752071,4,shop không bọc gì hết làm sách xước rất nhiều
812,87226756,27311883,3,"Cx bình thường, nếu ai đã trải qua giai đoạn chữa lành rồi thì k phù hợp đọc cuốn này"
813,87226756,25874539,4,chưa đọc nên không biết nhg cũng ổn đóng gói sơ sài   ko bọc chống sốc may sách không bị j
814,87226756,11358348,4,"Sách hơi bụi, gặp một số lỗi nhỏ. Chấp nhận được."
815,87226756,27219165,4,"sách có một số chỗ hơi nhăn ( như hình ), giao hành nhanh"
816,87226756,26694648,3,sách bị gãy không có gì bọc lại hết.
817,87226756,24426132,4,đóng gói hàng sơ sài quá
818,87226756,27652474,4,Sách đẹp nhưng thật sự nội dung thì thật sự rất kén người đọc
819,87226756,20478854,4,đóng gói hết sứ sơ sài luôn :'))) góc sách bị móp 1 chút
820,87226756,27861529,4,"Sách có bị móp 
Có người đã đọc qua làm sách có những trang gập"
821,87226756,20830019,4,"Giao hàng nhanh, sách k có seal bọc bên ngoài"
822,87226756,10385497,3,"giao hàng rất nhanh, và sách đến đúng lúc tâm trạng vừa rơi ."
823,87226756,26945631,4,"sách hay, đóng gói sơ sài ko bọc lại sách mà chỉ để ko trong hộp carton, vận chuyển nhanh"
824,87226756,8147122,4,Sách được giao hàng nhanh nhìn chung thì ổn ạ nhưng góc sách bị hư 1 tí nhưng không sao mình sẽ ủng hộ shop
825,87226756,26154711,3,Giao hàng k còn bọc seal cx k có bọc giảm sốc làm cho cuốn sách bị cong và dập góc
826,87226756,6641922,3,Chưa đọc nhưng shop không thể nào bọc được quyển sách à? hay không biết bọc? mới nhận sách mà móp hết cạnh
827,87226756,1686465,1,Một đứa bi quan trầm cảm đọc mấy trang đầu tiên muốn dục lúc sách
828,87226756,27574466,4,"Khá hài lòng, mong nhà sách Fs cải thiện việc đóng gói hàng"
829,87226756,18078044,4,Ko có chống sốc khiến sách bị móp
830,87226756,12994294,4,"Xinh lắm ạ, nhỏ nhỏ xinh xinh nhưng hơi đắt :"
831,87226756,6034937,1,"shiper thái độ không tốt, xem thường khách hàng, phát hàng sai qui định"
832,87226756,19061216,3,bên tiki ko bọc sách cho mình nên vận chuyển làm rách mép sách
833,87226756,5801287,4,sách k đc bọc nilon nên hơi buồn
834,87226756,1098716,1,đóng gói giao hàng nhanh nhưng cá nhân đọc thấy cuốn này nội dung chán nhạt nhẽo
835,87226756,28113365,4,"Nội dung hay lắm, bìa cũng xinh"
836,87226756,21995826,1,Chắc dịch nên cửa hàng k bọc sách lại cho mình dù mình đã mua rồi
837,87226756,24942654,4,giao nhanh nhưng không bộc
838,87226756,27494495,4,Sách ok mỗi tội hong có bọc 🥺
839,87226756,22506575,1,Sách bị cong gẫy và dơ ở đầu sách
840,87226756,824620,2,"không hợp với mình lắm, chắc dành cho các bạn còn đi học"
841,87226756,16737507,3,"dập mép sách, đóng gói ko cẩn thận"
842,87226756,26107873,2,giao k bọc chống sốc j sách cũng k có seal bị df tùm lum bìa quăn chán
843,87226756,18204722,3,"sách dính đầy bụi, bị gãy góc, gói hàng sơ sài"
844,87226756,1889938,3,"sách chủ yếu là nghe tâm sự, mình hơi kì vọng quá vào sách nên hơi hụt"
845,87226756,18661045,1,"Hàng chưa giao, lịch giao hàng thì lâu kinh khủng mặc dù có Tiki Now. Đánh giá???"
846,87226756,22471798,4,cá nhân mình thấy nó hơi nhàm chán
847,87226756,16520951,2,Sách mua mà bị gấp như vậy.
848,87226756,20419703,1,gói ko cẩn thận móp méo dhwfnsgmgndmgdmwgnnneg
849,87226756,7830999,4,Văn phong hay nhưng mình thấy không có nhiều ý nghĩa
850,87226756,20393705,4,nice
851,87226756,23367035,2,sách k có bọc+ hơi cũ ---> khá thất vọng
852,87226756,10474998,4,Sách đẹp nhưng chưa đọc nên không thể đánh giá
853,87226756,26283038,2,"noi dung sach khong hay ,"
854,87226756,19375692,3,"Sách đẹp, giao hàng nhanh tuy nhiên nội dung chưa có gì đặc sắc"
855,87226756,27030169,4,🤏
856,87226756,26478406,4,Không bọc seal cho sách ạ
857,87226756,25882086,3,giao nhanh mà sách dơ nha
858,87226756,1355304,1,"văn phong quá chán, mua phí tiền"
859,87226756,12044030,4,"sách đẹp 
nội dung thì bình thg , hơi thất vọng"
860,87226756,20113342,4,Sách trong quá trình vận chuyển bị móp méo bìa
861,87226756,25872399,4,làm ơn giao sách thì kèm theo bọc chống sốc dùm ạ :)
862,87226756,24455718,4,"sách hong có gói
nhma bé iu vẫn ổn nên là 4 sao"
863,87226756,8534745,3,sách rất đẹp. Chưa đọc nên chưa biết nội dung ra sao
864,87226756,26106266,1,"không có bọc lại gì hết , còn bị rách nữa chứ"
865,74021317,26098652,2,"tiki trading đóng gói quá tệ, thật sự. Đối với 1 đứa yêu sách như mình thì nhìn sách bị df cực kì khí chịu. Lần đầu mình thấy cách gói đơn sách như vậy luôn á. Chỉ 1 lớp nilong mỏng dính xong bỏ vào hộp r quăng thêm 3 miếng nilong k biết có tác dụng gì???!? Hãy xem lại cách gói hàng của mình và gói hàng 1 cách có tâm với ạ. Bực mình thật sự đấy"
866,74021317,30175828,4,Mua đợt sale giá rẻ. Đặt có 1h là ship đến rồi. Nhưng ko biết phải đợt sale ko trừ 2 cuốn đắt nhất thì 4 cuốn còn lại đều có tì vết dù ko đáng kể nhưng lần đầu mua sách nên hơi hụt hẫng.
867,74021317,17976856,4,"Mình đã đọc xong cuốn này và theo mình cảm nhận về nội dung thì khá là hay, câu chuyện kể về một đứa trẻ 5 tuổi nhưng cái nghèo đã bắt em phải hiểu chuyện và bắt em trải qua những thứ mà ngay cả người lớn còn chưa chắc đã có thể chịu đựng được. Đọc khúc đầu thì không sao, thậm chí còn có nhiều chi tiết gây cười nữa, nhưng đọc đến những chương gần cuối rồi thì mình tốn không ít nước mắt. Nói chung là khá hay, nếu có thể thì mình nghĩ bạn cũng nên đọc thử_x000D_
Còn về giao hàng thì sách được giao khá nhanh, không bị hư góc hay gì cả nhưng mình thấy sách không còn siu, và bị thiếu mất đồ kẹp sách nữa nên cũng hơi thất vọng xíu, nhưng vẫn oke nha _x000D_
*Ps : Hình này là do mình đọc hết cuốn sách rồi mới chụp nên nhìn hơi bất ổn xíu :'>>"
868,74021317,12482245,1,"mua Cha và Con của Tony Parsons thì nhận đc sách của Ivan Turgenev thực sự quá thất vọng, đơn này chấp nhận lấy ko đổi trả, chat nhắc đơn sau tránh nhầm mà vẫn bị, ko hiểu làm ăn kiểu gì, quà tặng ko thấy luôn, nếu ko có sách thì phải báo chứ. ko bao h mua lại ở đây nữa."
869,74021317,24792909,3,"hic thấy người ta mua sách nhìn ổn áp ghê, tới mình mua đợt nào sách cũng quăng góc, trầy bìa, lum la. Không phải lần đầu nói. Chăm sóc khách hàng của Tiki tốt thực sự, nhưng sách bên Tiki Trading giao tới mình thì lại thất vọng tràn trề. Mong Tiki cùng Nhã Nam sẽ có cách cải thiện trong những lần mình đặt sắp tới."
870,74021317,19371734,2,"Gói đúng ẩu :) k bọc chống sốc để trần trụi xong bỏ hộp :))))) muốn nát luôn cuốn cây cam luôn r _x000D_
muốn mua sách mới phẳng phiu mà mở ra coi như truyện cũ muốn rớt nước mắt luôn á tr 🥹"
871,74021317,25536525,4,"Well, với mình nó khiến mình xúc động nhưng không đến mức khóc nhưng cũng là một cuốn sách đáng để đọc. Nội dung ý nghĩa nhân văn, điều mà mình tiếc nuối nhất chắc là cái chết của ông Bồ, vẫn chỉ mong đó là nhầm người thôi nhưng cuộc sống mà, đắng, cay, ngọt, bùi phải trải thì mới trưởng thành được😊"
872,74021317,1994490,3,"Bình thường sách mình vẫn hay ra nhà sách mua hơn để có thể lựa sách trong tình trạng tốt nhất nhưng do dịch nên đây là lần đầu tiên mình mua sách tại Tiki, và mình cảm thấy khá thất vọng cho lần trải nghiệm này. Đóng gói ko chắc chắn, thùng bị bóp méo dẫn đến sách bên trong cũng bị nhăn. Mình thật sự cảm thấy rất buồn và không hài lòng khi nhìn sách bị tình trạng như vậy, mua 5 cuốn thì đã bị hết 4 cuốn rồi, điều này làm ảnh hưởng khá nhiều đến trải nghiệm mua sắm lần đầu tiên tại đây, đặc biệt là với những người yêu sách như mình. Mong Tiki có thể tìm phương án tốt hơn trong việc bảo quản sản phẩm trong quá trình vận chuyển để có thể giao đến tay người nhận trong tình trạng nguyên vẹn."
873,74021317,28765831,4,"Vẫn không gói bao chống sốc như bth ,may không hư hỏng.Cuốn này thấy nổi nên mua về đọc thử ,mấy chương đầu hơi chán nhưng càng về sau càng hay.Miêu tả tâm trạng nhân vật khá tốt.Kết ổn ,nói chung là nên đọc."
874,74021317,20031574,2,"Thời gian giao hàng nhanh, nhưng mình bóc hộp carton đóng hàng ra thì có đúng trơ trọi một quyển sách không bọc nilong, không chống sốc gì. Bìa sách thì gãy gập vài chỗ. Cảm giác như Tiki giao cho mình sách cũ vậy. Rõ ràng mình xem feedback mng mua cuốn này cũng có seal và mình mua những lần trước cũng được bọc seal rất đàng hoàng ???"
875,74021317,1386631,4,"nội dung sách hay, đáng đọc lắm. mọi khi mua hàng tiki đóng kĩ càng cẩn thận lắm, có khi mua hàng chút éc thì hộp to đùng, nhưng nay đơn hàng của mình trông nè, dù sách dc bọc bởi mình đã mua gói bọc sách, nhưng dính keo trông bực mình quá. nhưng vẫn cho 5* vì sách hay"
876,74021317,1470263,1,"Lần này phải gửi review vì thất vọng với chất lượng của Tiki. Mình luôn đăng ký gói Bookcare nhưng lần này giao hàng không hề có đồ chặn trong hộp giấy, gửi hàng tới thì bị bóp méo hộp rất nhiều. Vì dịch nên mình đã cho qua chuyện giao hàng trễ nhưng chất lượng đóng gói thì lại thế này.
Đã bỏ tiền để bọc sách rồi nhưng nhìn chất lượng quyển sách không thể chấp nhận được. Mong Tiki giải quyết vấn đề này!"
877,74021317,27015060,1,"Ko bàn về nội dung vì mình chưa đọc.
Nhưng về cách đóng gói sp của tiki thì mình xin cạn lời. vận chuyển đường dài nhưng ko hề có 1 miếng chống sốc nào. cạnh sách bị dập như này nhìn xem có xót ko. ko biết đây là sở thích đóng gói của tiki ntn hay do mình xui??? làm ơn thay đổi cách đóng gói dùm ạ. cảm ơn"
878,74021317,20363628,4,"sách giao không quá nhanh cũng không quá chậm , nội dung mình chưa đọc nên cập nhật sau , bìa sách thì quá đẹp khỏi bàn cãi có điều bìa hơi gập với sách cũng có mấy chỗ bị nhăn chắc do quá trình vận chuyển , shipper khá thân thiện nch dễ thương nhiệt tình :3 mong shop bao sách kĩ hơn để trách bị nhăn ạ , thanks"
879,74021317,11298149,4,Đây là đơn thứ 2 mình đặt trong đợt dọn kho Nhã Nam kì này. So với đơn thứ nhất thì may mắn đã được tiki chăm chút trong khâu đóng hàng hơn tuy nhiên sách tới tay nhiều cuốn vẫn bị quăn góc và móp khá nhiều. Riêng cuốn “Cây cam ngọt của tôi” cuối trang sách bị tình trạng như này ạ
880,74021317,25689039,2,"Mình luôn đánh giá cao về tốc độ giao hàng của tiki, nhưng mà tốc độ giao hàng nhanh lại đi kèm với đóng hàng cẩu thả thì thôi không cần đâu nhá. Gói hàng của mình có 8 quyển sách, 2 đồ khuyến mại được ném tùy tiện vào trong 1 cái hộp, không có bọc chống sốc. Hộp hàng giao tới tay mình thì bị thủng 1 lỗ to, không biết là do quá trình vận chuyển bị va đập hay có người cố tình cạy ra (đơn giá trị cao lại được thanh toán trước rồi nên muốn tráo hàng hay gì??). 1 trong 2 món hàng khuyến mại thì không thấy đâu, không biết là do bị rơi từ cái lỗ kia hay là đóng thiếu hàng nữa. Tóm lại là lần đặt hàng này tại tiki khiến mình rất thất vọng."
881,74021317,2174960,4,"Giao hàng nhanh, đủ nhưng phần dưới trang sách có hơi bị gấp. Mình ở xa nên vận chuyển đường dài, đến lúc nhận được hàng thì thấy hộp đã bóng tróc, rách các góc rồi. Mong Tiki lần sau đóng gói kĩ hơn. Ngoài ra thì mọi thứ đều ổn, sách đẹp, nội dung thì mình chưa đọc nhưng hy vọng là nó hay như mọi người review. Cám ơn Tiki về những món quà xinh xắn mình nhận được trong dịp Hội sách cuối năm này nha, mình rất thích chúng."
882,74021317,2031186,1,"Tiki lần này làm việc rất tắc trách. Mình đặt sách từ tháng 8 mà mãi đến tháng 11 mới giao, rất nhiều lần mình nhắn bên hỗ trợ khách hàng để hỏi về tình hình sản phẩm, song chỉ nhận được *** xin lỗi và hướng dẫn hủy đơn hàng. Nhưng đơn hàng đang trong tình trạng: đang vận chuyển thì làm sao mà hủy đơn được ? Vì vậy mình mới phải đợi đơn hàng giao đến rồi mình mới có thể hoàn trả. Nhưng Tiki lại một lần nữa bắt khách hàng đợi tầm 1 tuần cho các thủ tục lấy hàng, đợi hàng về kho, kiểm tra chất lượng sản phẩm... Mình đặt sách, mình trả tiền đàng hoàng, bỏ thời gian ra đợi để phục vụ cho công việc riêng của mình...mà Tiki làm như thế này là không được, mình chấp nhận mất 3 Bookcare để trả lại sách (vì mình đã phải lên mạng tìm ebook để tải) vậy mà khi nhắn với bên hỗ trợ khách hàng, mình chỉ nhận lại được lời: rất tiếc vì mình gặp hoàn cảnh này, mong anh/chị thông cảm. Vậy cho mình hỏi, ai sẽ thông cảm cho trường hợp của mình ? Lần đầu mình có trải nghiệm tệ như vậy với Tiki!"
883,74021317,10120736,1,Chủ yếu mua fahasa vì sách được bọc màng co để tặng. Lần này tưởng sách được bọc nên mình mua 2 cuốn nhưng cuối cùng cả 2 cuốn đều không được bọc màng co
884,74021317,2141111,4,"Sách bị đóng bị lỗi, nhưng nhìn cuối sách cũng không ảnh hưởng lắm. Bìa sách đẹp."
885,74021317,2153139,4,"Mình thấy mọi người khen cuốn này khá nhiều nên cũng khá mong đợi và nhìn chung thì cuốn này hơi overrated =))) Nửa đầu mình thấy nội dung chầm chậm, sau khi Zezé gặp ông Bồ thì tình tiết nhanh hơn và mình cũng thấy mạch truyện bánh cuốn hơn. Tuy nhiên, mình không hề thích cách dịch truyện của dịch giả, cách họ chọn lựa từ hơi buồn cười và không được mượt lắm. Mình chỉ khóc khi đọc 3 trang cuối cùng của cuốn sách. Tóm lại, đây cũng là một cuốn sách đáng để trải nghiệm, đọc xong cảm thấy thương xót cho những đứa trẻ không được mn xung quanh thấu hiểu, thiếu đi tình yêu thương và phải dằn vặt chính bản thân mình."
886,74021317,22938114,4,"Giao hàng nhanh dù trong thời điểm dịch nhạy cảm, bị điểm trừ là bọc sách không được cẩn thận, gây ra tình trạng quăn mép và thùng giao hàng chắc bị quăng quật nhiều lần nên khi giao tới bị nát bét, cái nữa là mình thường thấy khi giao sách hay bất cứ đồ gì thường được bọc xốp bong bóng nhưng đây cũng không được bọc. Nội dung sách thì mình chưa đọc nhưng được nghe review rất nhiều là đỉnh của chóp r nên không lăn tăn chuyện này lắm."
887,74021317,318309,3,"Mình không nói đến nội dung, Chất lượng sách 
Nhưng gói hàng khi mình nhận được thì rách hết 2 phần góc hộp, sách bên trong bị rách gáy, sách giống bị ẩm ướt 😢
Mong Tiki gói hàng cẩn thận hơn."
888,74021317,18704745,3,"- Sách còn mới, tuy nhiên góc có vết và keo dán gáy sách thì như ảnh đây, không biết về lâu dài khi mở sách đọc thì có vấn đề gì ko?
- Gói hàng rất cẩn thận nhưng giao hàng quá lâu. Mình đặt hôm 24/3 và nhanh chóng chuyển sang trạng thái ko thể hủy đơn và bàn giao cho bên vận chuyển sau vài phút thôi, dự kiến 26/3 nhận được hàng mà tận 31/3 mình mới cầm được sách. Thông tin đặt hàng và giao hàng mà Shop in ra gửi kèm theo hàng ko khớp với thông tin hệ thống theo dõi đơn. Mình chờ mòn mỏi, cứ lo sách thất lạc mất. Mong sẽ không gặp phải tình huống này nữa."
889,74021317,16689276,4,"-ᴄᴀ̂ʏ ᴄᴀᴍ ɴɢᴏ̣ᴛ ᴄᴜ̉ᴀ ᴛᴏ̂ɪ-
Xúc động, chân thành, trong sáng là những từ mình có thể nói về cuốn sách này. Nội dung xoay quanh về tuổi thơ của cậu bé Zezé 5 tuổi cái tuổi hồn nhiên và trong sáng, cái tuổi mà chúng ta thường nghĩ sẽ chẳng phải nghĩ ngợi chi nhiều, nhưng đối với một cậu bé 5 tuổi lại ẩn chứa nhiều điều sâu kín. 

Cuốn sách không cung cấp cho chúng ta những kĩ năng hay là một triết lý, thay vào đó nó đưa người đọc bước vào thế giới của “những tâm hồn nhỏ” để người đọc thấy rằng cách nhìn nhận của những đứa trẻ hoàn rất khác, rất đơn giản và đáng yêu, thế giới hiện hữu qua trí tưởng tượng của “những tâm hồn nhỏ” ấy sinh động tới bất ngờ.

Mình nghĩ rằng thứ chúng ta cần lĩnh hội sau khi đọc xong cuốn sáng này đó là biết cách công nhận “những tâm hồn nhỏ”, mình thấy rằng người lớn đa phần đều coi những đứa trẻ là vật cản nhưng nếu chúng ta phát hiện và công nhận sự đơn giản của chúng thì mình nghĩ rằng “những tâm hồn nhỏ” ấy sẽ mang lại cho chúng ta nhiều điều thú vị và niềm vui. 

Điều đó được chứng minh ở phần giữa và cuối của cuốn sách. Đó là cách mà Ariovaldo(người bán những cuốn sách lời bài hát) thường gọi Zezé “chú chim hoàng yến nhỏ” bởi cậu đã đem tới niềm may mắn và hàng của ông luôn bán chạy, đó là Manuel Valadares(một người nếu đúng ra Zezé phải gọi là ông) ông luôn coi Zezé là con đẻ của mình và hết lòng yêu thương cậu vì cậu đã đem lại những hạnh phúc giản đơn đến với ông.

“...Kết thúc trong hoài niệm, cuốn sách khiến ta nhận ra rằng cuộc đời thật khốn khổ nếu thiếu đi lòng yêu thương và niềm trắc ẩn...” 

4/5✨"
890,74021317,10577194,3,Sách mới nhưng thật sự không hài lòng với cách đóng gói hàng của tiki. Chỉ đơn thuần cho sách vào hộp mà không bọc chống sốc
891,74021317,22091320,4,"Tiki giao hàng nhanh, đặt ngày trước hôm sau đã giao rồi. Sách đóng gói kĩ càng, được bọc bao ngoài nữa, nên không bị móp méo gì. Chỉ có điều là mấy trang cuối keo dán không chắc lắm nên hơi tiếc :((("
892,74021317,1273870,1,"1* CHO DỊCH VỤ CỦA TIKI
-Bookcare: mình luôn ưu tiên đặt sách ở Tiki vì có Bookcare gọn gàng. Nhưng lần này mình thất vọng vì bọc sách còn thừa nhiều nhìn rất xấu (ảnh 1).
-Sách bỏ vào hộp không được gói bọc gì hết, cong và nhăn như hình (ảnh 2).
-Về dịch vụ CSKH, đơn đặt 3 tuần mới nhận. Biết là dịch vụ khó khăn như cskh của Tiki nói chuyện rất kì. Mình gọi đt lúc 1 tuần sau khi đặt đơn vì thấy Tiki chưa đóng gói hàng, mà nhân viên Tiki nói là đang trên đường từ HN vào HCM. Nói chung gọi xong k giải quyết được gì. 
Mình sốt ruột nên nhắn tin *** Tiki, thì nhân viên tư vấn đang nói chuyện dang dở, nhắn tin mình chưa kịp rep vì đang bận, 4 phút sau tự ý kết thíc cuộc trò chuyện vì mình không phản hồi (ảnh 3). Mình nhắn từ ngày 2/8 thì đến 5/8 Tiki mới phản hồi, vậy mà 4p mình chưa kịp rep đã tự ý kết thúc trò chuyện???

Còn 1 đơn chị mình đặt cũng gặp vấn đề mà cskh Tiki nói chuyện rất kì. Mình lười viết ra đây. Hy vọng dịch vụ CSKH của Tiki có tác dụng 1 xíu chứ mình gọi mất phí mà k giải quyết đc gì chỉ thêm bực mình. Haizzzz."
893,74021317,7922117,4,"- Câu chuyện kể về cậu bé Zeze, năm tuổi. Một cậu bé nghịch ngợm và thông minh sắc sảo. Tuổi nhỏ mà cậu bé đã có những lý luận sâu sắc về những gì mình đã học, có những suy nghĩ cho người khác mà vượt qua tuổi của một đứa trẻ 5 tuổi có thể hiểu được. 
- Do cái nghèo mà cậu đã không được gia đình yêu thương và dạy dỗ trong tình yêu thương. Những quậy phá của tuổi nhỏ là những sự trừng phạt đòn roi của gia đình, khiến sự tổn thương trong cậu bé quá lớn đến nỗi đã cho rằng mình là 1 đứa trẻ xấu. Sự xuất hiện của cây cam ngọt Pinkie và ông Bồ là một sự sưởi ấm ngọt ngào trong trái tim cậu. Những câu trò chuyện của cậu bé dành cho Pinkie và ông Bồ rất là đáng yêu và dễ thương. 
- Kết truyện là một sự đau lòng thương tâm vì cậu bé 5 tuổi mà phải trải qua cú sốc tinh thần quá lớn, một bài học đau thương quá sớm trong cuộc đời cậu. 
- Trích đoạn lời nói của câu bé trong truyện: “ Ông có thể giết một người nào đó trong tim ông. Không yêu người đó nữa. Và thế là một ngày nào đó người đó sẽ chết” ; “Đau đớn không phải là bị đánh đến bất tỉnh.  Đau đớn không phải là bị một mảnh thuỷ tinh cứa rách chân phải khâu nhiều mũi ở hiệu thuốc. Đau đớn là thế này đây: toàn bộ trái tim tôi nhức nhối, và tôi phải mang nó xuống mồ”. 
- Vài dòng chia sẻ cùng bạn ❤️"
894,74021317,12590970,4,"sản phẩm được đóng gói cần thận_x000D_
ship hàng nhiệt tình_x000D_
sản phẩm đẹp cẩn thận chắc chắc_x000D_
hi vọng người mình tặng sẽ thích và đọc nó thật hào hứng"
895,74021317,14565408,1,"Tiki gói hàng hơi không cẩn thận, mình mua 6 cuốn hết 2 cuốn gẫy góc,1 cuốn móp gáy sách, 3 cuốn kia đỡ khổ nhỏ nên k sao, hơi thất vọng"
896,74021317,11924206,4,"Nội dung thì chưa đọc nhưng muốn đánh giá về cách gói hàng của tiki dạo này rất tệ. Ko hề có bọc bong bóng hay gì để giữ sách, trong khi ship thì hộp móp mèo làm sách bị gãy rất nhiều. Nhìn cuốn sách bị vậy thật sự rát xót và khó chịu. Nếu cách gói hàng của tiki vẫn như vậy khiến cuốn sách tới tay khách hàng không được nguyên vẹn thì chắc lần sau mình sẽ suy nghĩ có nên đặt trên tiki nữa hay không ấy. Mong tiki chú trọng khâu gói hàng hơn nữa."
897,74021317,16106741,4,"Một cuốn sách nhẹ nhàng nhưng không kém phần sâu sắc. Cốt truyện giản dị, cuốn sách đã đưa tôi đi hết khung bậc cảm xúc này đến khung bậc cảm xúc khác, từ vui tươi, thoải mái cho đến  giận dữ và xót xa. Đáng để đọc! 
Về phần tiki thì lần đầu thấy tiki giao hàng trễ hơn so với dự kiến, mà do dịch nên thông cảm không sao. Chỉ có điều lúc mở hộp giấy ra chỉ thấy 2 cuốn sách chồng lên nhau, không có cả 1 bọc nilon để che chắn, mong tiki chú trọng khâu bảo quản hàng hơn. Đó là lý do mình vote 4 sao thôi."
898,74021317,9825265,4,"2.	Đánh giá chất lượng dịch vụ_x000D_
-	Về đóng gói :_x000D_
-	Mình phải nói là thất vọng tràn trề luôn. Hộp cactong bị móp, băng dính dán hở. May mắn trời không mưa nên sách mình không bị ướt nhưng nhận hàng về mình thất vọng lắm. Mua 3 quyển nhưng vẫn bị móp ít nhiều và ảnh hưởng đến việc sưu tập sách_x000D_
-	Về giao hàng_x000D_
Tiki giao muộn hơn 1 ngày so với dự tính nhưng không sao vì shipper thân thiện vui tính._x000D_
3.	Trải nghiệm thực tế_x000D_
Cuốn sách chính là liều thuốc nhẹ nhàng vỗ về những trái tim đang phiền muộn. Đó không chỉ là câu chuyện của mỗi Zeze, mà còn là nỗi niềm của những mảnh đời cơ cực, là tiếng nói, khát khao được sống trong niềm yêu thương của những con người khổ hạnh. Và trên hết, nó là bài học nhắc nhở ta phải biết ơn cuộc sống và dang rộng cánh tay đón nhận những tình cảm yêu thương trìu mến từ mọi người._x000D_
_x000D_
“Vị chua chát của cái nghèo hòa trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng sống … một tác phẩm kinh điển”_x000D_
___________________________________x000D_
Đánh giá _x000D_
Chất lượng sp : 9/10_x000D_
Chất lượng dịch vụ : 7/10"
899,74021317,7149720,3,"Đây là cuốn sách tuyệt vời.
Về hình thức, có thể trong quá trình vận chuyển hoặc lỗi ban đầu mà sách bị nhăn phần gáy dưới, nhưng trong mức chấp nhận được. Mong tiki giao hàng những lần sau bọc thêm lớp mút xốp hoặc lớp giấy/báo để tránh làm sách hư hỏng (nếu lỗi do quá trình vận chuyển)"
900,74021317,22823579,4,"Đẹp, shipper thân thiện nhưng Tiki Trading tuy rẻ nhưng đóng gói luôn sơ sài, dù không thiệt hại quá nhiều về mặt tổng thể nhưng do không bọc gì nhiều nên có bị bong bìa chút do va chạm."
901,74021317,8805406,4,"Một cuốn sách hay đáng để đọc thử, ngắn gọn dễ đọc. Zeze tinh ranh nghịch ngợm nhưng thế giới nội tâm lại cực phong phú, nhạy cảm và còn là đứa trẻ cực kì hiểu chuyện. Khá nhiều nhân vật và tên khó nhớ."
902,74021317,9793070,2,"Tiki làm ơn gói hàng kĩ giúp giùm em, bọc chống sốc hiện tại vô cùng phổ biến, giá thành cũng không cao, một cuộn 100m hình như chỉ khoảng 200k đổ lại thôi mà vẫn kiên trì với phong thái gói hàng kiểu một hộp một sách một đôi người ạ?"
903,74021317,8249879,4,"Giao hàng nhanh quá nè! Tối hôm qua đặt hàng ở Huế mà trưa mai đã có hàng giao từ Đà Nẵng vào rồi. Sách xinh lắm, nguyên i bao bì. Nội dung mình nghe review nhiều rồi với cả cũng hứng thú nên chắc chắn sẽ đọc nhanh thôi ^^"
